topic_words3,EKRE,Eesti Vabaerakonna fraktsioon,Fraktsioonitud,Isamaa,Keskerakond,Reformierakond,Sotsiaaldemokraadid
tervist tervis tervisega,0.001095290251916758,0.0,0.003683241252302026,0.0,0.001564945226917058,0.0015785319652722968,0.0
tooandja tervisesse maksuvabalt,0.002190580503833516,0.0,0.0055248618784530384,0.0,0.001564945226917058,0.0015785319652722968,0.003616636528028933
tooandja tooandjal tootaja,0.0,0.0012062726176115801,0.0,0.003134796238244514,0.0,0.0023677979479084454,0.0018083182640144665
toonadalal istungid taiendaval,0.007667031763417305,0.0048250904704463205,0.001841620626151013,0.012539184952978056,0.004694835680751174,0.018153117600631413,0.0
tootuid tootute tootu,0.0,0.0,0.0,0.0,0.001564945226917058,0.0015785319652722968,0.0
tootuli lepitaja ametiuhingute,0.0,0.0,0.0,0.0,0.0,0.0007892659826361484,0.0
tootuna arvele ariuhingu,0.0,0.0,0.001841620626151013,0.0,0.0,0.0031570639305445935,0.0018083182640144665
toovoimereformi toovoimega toovoimereform,0.0,0.0048250904704463205,0.009208103130755065,0.003134796238244514,0.001564945226917058,0.0023677979479084454,0.003616636528028933
treenerite spordi sport,0.0,0.0012062726176115801,0.001841620626151013,0.003134796238244514,0.001564945226917058,0.011049723756906077,0.0054249547920434
ts parvlaeva parvlaevad,0.002190580503833516,0.0024125452352231603,0.0055248618784530384,0.003134796238244514,0.0,0.004735595895816891,0.0018083182640144665
tsernoboli represseeritud oigusvastaselt,0.002190580503833516,0.0,0.0,0.003134796238244514,0.004694835680751174,0.0007892659826361484,0.0018083182640144665
tulubaasi omavalitsustele omavalitsuste,0.001095290251916758,0.008443908323281062,0.0055248618784530384,0.0,0.001564945226917058,0.004735595895816891,0.0054249547920434
tulubaasi tasandusfondi tulumaksuosa,0.0,0.0,0.003683241252302026,0.003134796238244514,0.004694835680751174,0.0007892659826361484,0.0
tulumaksuvaba maksususteemi tulumaksu,0.009857612267250822,0.006031363088057901,0.001841620626151013,0.006269592476489028,0.014084507042253521,0.03867403314917127,0.003616636528028933
ugri rahvaste polisrahvaste,0.0,0.0024125452352231603,0.0,0.0,0.001564945226917058,0.0,0.0
uhistranspordi uhistransport uhistransporti,0.00547645125958379,0.0024125452352231603,0.003683241252302026,0.009404388714733543,0.003129890453834116,0.0031570639305445935,0.003616636528028933
ulejaagis struktuurses struktuurse,0.009857612267250822,0.018094089264173704,0.01289134438305709,0.0,0.014084507042253521,0.07892659826361484,0.0
ulikooliga kbfi instituudi,0.002190580503833516,0.008443908323281062,0.0,0.0,0.0,0.0,0.0
uliopilased uliopilastele uliopilaste,0.00547645125958379,0.009650180940892641,0.0,0.0,0.001564945226917058,0.0007892659826361484,0.009041591320072333
untso missioonide liikmesusest,0.002190580503833516,0.0024125452352231603,0.0,0.003134796238244514,0.003129890453834116,0.012628255722178374,0.023508137432188065
utah jordaania energia,0.0,0.0012062726176115801,0.0,0.0,0.001564945226917058,0.0007892659826361484,0.0
uuring uuringut uuringu,0.0032858707557502738,0.0048250904704463205,0.0055248618784530384,0.0,0.006259780907668232,0.0055248618784530384,0.0108499095840868
vabatahtlike komandode paasteameti,0.0065717415115005475,0.0012062726176115801,0.003683241252302026,0.0,0.0,0.0023677979479084454,0.0
vaesuses suhtelises vaesuse,0.001095290251916758,0.0012062726176115801,0.0,0.0,0.003129890453834116,0.0,0.0018083182640144665
vagivalla naistevastase perevagivalla,0.004381161007667032,0.0012062726176115801,0.001841620626151013,0.0,0.001564945226917058,0.003946329913180742,0.007233273056057866
vagivallale vihakone ohutamine,0.02628696604600219,0.006031363088057901,0.011049723756906077,0.003134796238244514,0.04381846635367762,0.007892659826361484,0.0108499095840868
vaikesaarte saarte pusiasustusega,0.001095290251916758,0.0012062726176115801,0.007366482504604052,0.0219435736677116,0.003129890453834116,0.008681925808997633,0.0018083182640144665
valdkonnad laekumisest fikseeritakse,0.001095290251916758,0.0,0.0,0.0,0.001564945226917058,0.0007892659826361484,0.0
valijate erakonda valijaid,0.009857612267250822,0.008443908323281062,0.003683241252302026,0.0,0.010954616588419406,0.007103393843725336,0.003616636528028933
valimisea valimisiga valimisoiguse,0.001095290251916758,0.0012062726176115801,0.001841620626151013,0.003134796238244514,0.001564945226917058,0.0007892659826361484,0.0
valimiskomisjon proteste valimiskasti,0.0,0.0012062726176115801,0.003683241252302026,0.0,0.004694835680751174,0.0007892659826361484,0.0018083182640144665
valimisliitude volikogusse volikokku,0.008762322015334063,0.097708082026538,0.027624309392265192,0.012539184952978056,0.028169014084507043,0.0055248618784530384,0.0162748643761302
valismaale valjarande valjaranne,0.00547645125958379,0.0012062726176115801,0.003683241252302026,0.009404388714733543,0.003129890453834116,0.0015785319652722968,0.0
valispoliitika valispoliitikas diplomaatia,0.004381161007667032,0.0024125452352231603,0.02394106813996317,0.003134796238244514,0.00782472613458529,0.004735595895816891,0.003616636528028933
valitsemisalade katteallikaks riigieelarves,0.0,0.0,0.0,0.0,0.004694835680751174,0.0007892659826361484,0.0018083182640144665
vallaga vald sauga,0.024096385542168676,0.06393244873341375,0.034990791896869246,0.01567398119122257,0.03129890453834116,0.007103393843725336,0.0054249547920434
vanemahuvitist vanemahuvitise vanemahuvitis,0.0,0.0012062726176115801,0.007366482504604052,0.006269592476489028,0.001564945226917058,0.003946329913180742,0.019891500904159132
varude varud varu,0.0,0.0,0.003683241252302026,0.0,0.0,0.0,0.0
veb fondi uurimiskomisjon,0.0032858707557502738,0.0024125452352231603,0.0,0.0,0.0,0.0,0.0
vee monopolide veeteenuse,0.002190580503833516,0.0,0.0,0.0,0.0,0.0007892659826361484,0.0
viirust vaktsineeritud viiruse,0.0,0.0012062726176115801,0.001841620626151013,0.0,0.0,0.0,0.0018083182640144665
virumaale virumaa toostusalade,0.001095290251916758,0.009650180940892641,0.003683241252302026,0.009404388714733543,0.004694835680751174,0.0031570639305445935,0.009041591320072333
voidusamba vabadussoja uurimiskomisjon,0.0,0.0012062726176115801,0.0,0.0,0.0,0.0,0.0018083182640144665
volakirjade keskpank volakirju,0.001095290251916758,0.0036188178528347406,0.0,0.0,0.001564945226917058,0.0015785319652722968,0.0
volitust kaasuses jarvik,0.0,0.0012062726176115801,0.0,0.0,0.001564945226917058,0.0007892659826361484,0.0018083182640144665
