topic_words3,Keskerakond,Reformierakond,difference
kala kalurid kalurite,0.0012836970474967,0.0029296875,-128.22265625001612
palgalohe soolist meeste,0.0006418485237483,0.001953125,-204.29687500004522
kirik kiriku maarja,0.0006418485237483,0.001953125,-204.29687500004522
aituma infotundi jahimehed,0.0006418485237483,0.001953125,-204.29687500004522
kandidaati kandidaat valituks,0.0006418485237483,0.001953125,-204.29687500004522
apteeke apteegid apteekide,0.0083440308087291,0.01171875,-40.444711538462215
valimisea valimisiga valimisoiguse,0.0173299101412066,0.021484375,-23.97280092592647
reklaami reklaam alkoholireklaam,0.0096277278562259,0.0126953125,-31.861979166667087
riigikontrolli auditi auditit,0.0032092426187419,0.0048828125,-52.14843750000365
aasia aasias saatkonna,0.0025673940949935,0.00390625,-52.14843750000484
maavalitsuste maavalitsused maakonna,0.0025673940949935,0.00390625,-52.14843750000484
kaitseliit kaitseliidule kaitseliidu,0.0019255455712451,0.0029296875,-52.148437500006814
sularaha kommertspangad pangad,0.0064184852374839,0.0078125,-21.718750000001013
ulejaagis struktuurses struktuurse,0.0064184852374839,0.0078125,-21.718750000001013
efsf esm kreekale,0.0064184852374839,0.0078125,-21.718750000001013
laari laar kandidatuuri,0.0012836970474967,0.001953125,-52.14843750001076
elamisluba elamisloa viisa,0.0012836970474967,0.001953125,-52.14843750001076
teadus teaduse arendustegevuse,0.0012836970474967,0.001953125,-52.14843750001076
lng terminali gaasi,0.0012836970474967,0.001953125,-52.14843750001076
liiklussurmade liikluses hukkunute,0.0012836970474967,0.001953125,-52.14843750001076
hanke hankija riigihangete,0.0038510911424903,0.0048828125,-26.790364583335712
pohiseadusega riigikohus oiguskantsler,0.0121951219512195,0.013671875,-12.109375000000108
uuring uuringut uuringu,0.0032092426187419,0.00390625,-21.71875000000292
kutsehariduse kutseharidus kutsehariduses,0.0032092426187419,0.00390625,-21.71875000000292
vaikesaarte saarte pusiasustusega,0.0032092426187419,0.00390625,-21.71875000000292
ootuse oigusparase oiguskindluse,0.0032092426187419,0.00390625,-21.71875000000292
rahvaalgatuse rahvaalgatus rahvahaaletus,0.0006418485237483,0.0009765625,-52.1484375000226
utah jordaania energia,0.0006418485237483,0.0009765625,-52.1484375000226
koneleja konsensuslikud repliigi,0.0006418485237483,0.0009765625,-52.1484375000226
humni humn laulda,0.0006418485237483,0.0009765625,-52.1484375000226
magustatud suhkrut joogi,0.0006418485237483,0.0009765625,-52.1484375000226
liibanonis missioonil pikendamine,0.0006418485237483,0.0009765625,-52.1484375000226
mes maale maaelu,0.0006418485237483,0.0009765625,-52.1484375000226
oppelaenu sugava puudega,0.0006418485237483,0.0009765625,-52.1484375000226
annetus erjk annetuse,0.0006418485237483,0.0009765625,-52.1484375000226
haalte kandidaatidele haaletamisest,0.0006418485237483,0.0009765625,-52.1484375000226
eelarvele kulude riigieelarvele,0.0051347881899871,0.005859375,-14.111328125001396
jaatmeid liigiti prugi,0.0070603337612323,0.0078125,-10.653409090909866
ts parvlaeva parvlaevad,0.0025673940949935,0.0029296875,-14.111328125003633
iive sundimus iibe,0.0025673940949935,0.0029296875,-14.111328125003633
opositsiooni koalitsioonil opositsioonil,0.0025673940949935,0.0029296875,-14.111328125003633
vallaga vald sauga,0.0064184852374839,0.0068359375,-6.503906250000886
lasteaia lasteaias lasteaiakoha,0.0121951219512195,0.0126953125,-4.1015625000000995
valimisliitude volikogusse volikokku,0.0192554557124518,0.01953125,-1.4322916666669894
normitehnika mojude eeskiri,0.0038510911424903,0.00390625,-1.43229166666857
prokuratuur prokuratuuri prokuror,0.0166880616174582,0.0166015625,0.5183293269225993
terviseandmed isikuandmeid terviseandmeid,0.0051347881899871,0.0048828125,4.9072265624988365
ametiuhingute tooandjate keskliit,0.0051347881899871,0.0048828125,4.9072265624988365
volakirjade keskpank volakirju,0.0032092426187419,0.0029296875,8.71093749999781
korteriuhistu korteriomanike korteriuhistute,0.0044929396662387,0.00390625,13.058035714284408
hoiu pangad pankade,0.0012836970474967,0.0009765625,23.925781249994625
kohtutaiturite kohtutaitur kohtutaituri,0.0012836970474967,0.0009765625,23.925781249994625
veb fondi uurimiskomisjon,0.0012836970474967,0.0009765625,23.925781249994625
teenistuse teenistuses avalikus,0.0012836970474967,0.0009765625,23.925781249994625
vanemahuvitist vanemahuvitise vanemahuvitis,0.0012836970474967,0.0009765625,23.925781249994625
omandireformi tagastatud omandireform,0.0012836970474967,0.0009765625,23.925781249994625
muraste kase kompleksi,0.0012836970474967,0.0009765625,23.925781249994625
puude raskusastme puuet,0.0012836970474967,0.0009765625,23.925781249994625
salastatud valisteabe riigisaladuse,0.0012836970474967,0.0009765625,23.925781249994625
tootuna arvele ariuhingu,0.0012836970474967,0.0009765625,23.925781249994625
arengufond arengufondi arengufondis,0.0077021822849807,0.0068359375,11.246744791666151
lipu laevu kaubalaeva,0.0057766367137355,0.0048828125,15.473090277776928
jarviku jarvik maaeluministri,0.0025673940949935,0.001953125,23.92578124999758
riigipalgaliste riigisektoris koondada,0.0025673940949935,0.001953125,23.92578124999758
riigikontrolor karis riigikontrolori,0.0025673940949935,0.001953125,23.92578124999758
kauguhendus avaksite ettekandjalt,0.0025673940949935,0.001953125,23.92578124999758
piirilepingu piirileping piirilepingut,0.0089858793324775,0.0078125,13.058035714285381
vee monopolide veeteenuse,0.0038510911424903,0.0029296875,23.925781249998572
katteallikas katteallikaid katteallikat,0.0038510911424903,0.0029296875,23.925781249998572
maantee neljarealiseks ppp,0.0038510911424903,0.0029296875,23.925781249998572
hoone rkas hoonet,0.0051347881899871,0.00390625,23.92578124999907
pealinnast tallinnast viljandisse,0.0019255455712451,0.0009765625,49.2838541666644
kinnitamise paevakorra paevakord,0.0019255455712451,0.0009765625,49.2838541666644
tooandja tervisesse maksuvabalt,0.0019255455712451,0.0009765625,49.2838541666644
kandideerima ametikohale kandidaatide,0.0019255455712451,0.0009765625,49.2838541666644
ajakirjandus ajakirjanduse ajakirjandust,0.0044929396662387,0.0029296875,34.79352678571331
valijate erakonda valijaid,0.0057766367137355,0.00390625,32.378472222221546
opositsioonis koalitsiooni opositsiooni,0.014762516046213,0.01171875,20.618206521738628
etv saateid pbk,0.0038510911424903,0.001953125,49.28385416666571
pensionitous pensionitousu pension,0.0038510911424903,0.001953125,49.28385416666571
borsile ipo enefit,0.0038510911424903,0.001953125,49.28385416666571
virumaale virumaa toostusalade,0.0025673940949935,0.0009765625,61.96289062499879
slovakkia ungari portugal,0.0070603337612323,0.00390625,44.67329545454506
leping ratifitseerida lepinguga,0.0070603337612323,0.00390625,44.67329545454506
inimarengu aruanne aruandes,0.0070603337612323,0.00390625,44.67329545454506
majandusaasta koondaruanne raamatupidamise,0.0044929396662387,0.001953125,56.52901785714221
tulumaksuvaba maksususteemi tulumaksu,0.0134788189987163,0.0087890625,34.79352678571427
idapiiri piiririba valjaehitamine,0.0032092426187419,0.0009765625,69.57031249999926
keeleoskust oskuse keeleoskuse,0.0032092426187419,0.0009765625,69.57031249999926
korruptsiooni korruptsioon korruptsiooniga,0.0032092426187419,0.0009765625,69.57031249999926
inflatsiooni inflatsioon hinnatous,0.0032092426187419,0.0009765625,69.57031249999926
kulukuse krediidi kiirlaenude,0.0064184852374839,0.0029296875,54.35546874999962
rail trassi balticu,0.0064184852374839,0.0029296875,54.35546874999962
pensioni pension sammas,0.0038510911424903,0.0009765625,74.64192708333286
korterelamute kortermajade kredexi,0.0038510911424903,0.0009765625,74.64192708333286
hooldekodus hoolduse hooldekodu,0.0057766367137355,0.001953125,66.18923611111077
piima toorpiima toodangut,0.0057766367137355,0.001953125,66.18923611111077
alkoholi kange lahja,0.0128369704749679,0.0068359375,46.748046874999964
hambaravi hammaste hambad,0.0044929396662387,0.0009765625,78.2645089285711
lapsetoetust lapsetoetus lapsetoetuse,0.0160462130937098,0.0087890625,45.22656249999971
kinnisasja maad maa,0.0051347881899871,0.0009765625,80.98144531249977
tootuid tootute tootu,0.0051347881899871,0.0009765625,80.98144531249977
kodualuse maamaksu maamaksust,0.0070603337612323,0.001953125,72.33664772727253
piirivalve valvamise valvamine,0.0057766367137355,0.0009765625,83.09461805555539
palgatousu opetajate palgatous,0.0089858793324775,0.0029296875,67.39676339285701
uhistranspordi uhistransport uhistransporti,0.0083440308087291,0.001953125,76.59254807692297
vaesuses suhtelises vaesuse,0.0070603337612323,0.0009765625,86.16832386363626
kohtla jarve johvi,0.0115532734274711,0.00390625,66.18923611111106
elektri elektrit taastuvenergia,0.0160462130937098,0.0068359375,57.39843749999978
tulubaasi tasandusfondi tulumaksuosa,0.0077021822849807,0.0009765625,87.3209635416666
kodakondsust kodakondsuse kodanikuks,0.017971758664955,0.0078125,56.52901785714269
eelarves riigieelarves reservist,0.0224646983311938,0.0107421875,52.18191964285707
erimargistatud kutust kutuse,0.0102695763799743,0.001953125,80.98144531249996
koolilouna koolitoidu koolitoit,0.0218228498074454,0.0087890625,59.7254136029411
missiooni missioonile missioon,0.0160462130937098,0.0048828125,69.57031249999984
pollumeestele pollumehi pollumehed,0.0121951219512195,0.001953125,83.98437499999999
teede teehoiuks teedele,0.0397946084724005,0.01953125,50.91985887096773
tulubaasi omavalitsustele omavalitsuste,0.0186136071887034,0.001953125,89.5070043103448
koolis kooli opilased,0.0295250320924261,0.0087890625,70.23182744565209
eriarstide eriarstiabi eriarsti,0.0231065468549422,0.001953125,91.54730902777777
korterid kortereid korterit,0.0083440308087291,0.0,100.0
valismaale valjarande valjaranne,0.0077021822849807,0.0,100.0
matusetoetust matusetoetus matusetoetuse,0.0051347881899871,0.0,100.0
vabatahtlike komandode paasteameti,0.0044929396662387,0.0,100.0
estonian air airi,0.0038510911424903,0.0,100.0
kantsler kantsleri riigisekretar,0.0032092426187419,0.0,100.0
rongi rongide rongid,0.0025673940949935,0.0,100.0
piirikontrolli schengeni valispiiri,0.0025673940949935,0.0,100.0
fie fuusilisest isikust,0.0025673940949935,0.0,100.0
sigade katku katk,0.0025673940949935,0.0,100.0
loomi loomade loomad,0.0025673940949935,0.0,100.0
miili baasvorgu lairiba,0.0019255455712451,0.0,100.0
kaitsekulud kaitsekulutused kaitsekulude,0.0019255455712451,0.0,100.0
keskkonnaameti uhendamine uhendamise,0.0019255455712451,0.0,100.0
talupidajate kaubanduskoja kaubanduskoda,0.0012836970474967,0.0,100.0
skais arendused infosusteemide,0.0012836970474967,0.0,100.0
lae korgepalgaliste lagi,0.0012836970474967,0.0,100.0
ooteala piiriuletuse piiripunkti,0.0012836970474967,0.0,100.0
kolledz kolledzi turi,0.0012836970474967,0.0,100.0
poolte kokkuleppel huvitise,0.0012836970474967,0.0,100.0
pensioniiga pensioniea eluiga,0.0012836970474967,0.0,100.0
otsevalimise presidenti presidendi,0.0012836970474967,0.0,100.0
metsa metsade mets,0.0012836970474967,0.0,100.0
nord stream streami,0.0012836970474967,0.0,100.0
oiglase virumaale ulemineku,0.0012836970474967,0.0,100.0
eripensioni valjateenitud staazi,0.0012836970474967,0.0,100.0
aardla pria pealtnagija,0.0012836970474967,0.0,100.0
muuseum muuseumi muuseumide,0.0006418485237483,0.0,100.0
ulikooliga kbfi instituudi,0.0006418485237483,0.0,100.0
tervist tervis tervisega,0.0006418485237483,0.0,100.0
muugimaksu muugimaks paadimaksu,0.0006418485237483,0.0,100.0
ugri rahvaste polisrahvaste,0.0006418485237483,0.0,100.0
raamatukogu pimedate raamatukogude,0.0006418485237483,0.0,100.0
pagulasi pagulased pagulaste,0.0006418485237483,0.0,100.0
planeeringu keskkonnamoju keskkonnamojude,0.0006418485237483,0.0,100.0
koolituse koolitus koolitusele,0.0006418485237483,0.0,100.0
kohanimenoukogu vonnu mulgi,0.0006418485237483,0.0,100.0
riigipuha puhade tahtpaevade,0.0006418485237483,0.0,100.0
samba sammas sambasse,0.0006418485237483,0.0,100.0
tsernoboli represseeritud oigusvastaselt,0.0006418485237483,0.0,100.0
hansson ardo panga,0.0006418485237483,0.0,100.0
valimiskomisjon proteste valimiskasti,0.0006418485237483,0.0,100.0
viirust vaktsineeritud viiruse,0.0006418485237483,0.0,100.0
huvihariduse huvitegevuse huviharidus,0.0006418485237483,0.0,100.0
kusija vastaja vastasin,0.0,0.0,
lisaeelarve lisaeelarves lisaeelarvega,0.0,0.0,
erso teatri kontserdi,0.0,0.0,
domeenide domeeni interneti,0.0,0.0,
operatsioonil sojalisel panustamisel,0.0,0.0,
haiguspaevade haiguspaevi haiguspaeva,0.0,0.0,
konkurss konkursi konkurssi,0.0,0.0,
post posti omniva,0.0,0.0,
president ilves presidendi,0.0,0.0,
ammendumiseni kaheni pikendada,0.0,0.0,
seksuaalse vangistusega vaarkohtlemise,0.0,0.0,
suuria euroopasse turgis,0.0,0.0,
tantsupeo laulu traditsiooni,0.0,0.0,
tootuli lepitaja ametiuhingute,0.0,0.0,
valdkonnad laekumisest fikseeritakse,0.0,0.0,
jahimehed jahimeeste jahti,0.0,0.0,
muundatud geneetiliselt gmo,0.0,0.0009765625,-inf
teatri teater rahvusooper,0.0,0.0009765625,-inf
koosoleku elektrooniline koosolekut,0.0,0.0009765625,-inf
hadaolukorda eriolukord eriolukorra,0.0,0.0029296875,-inf
tarbijakaitse amet ametile,0.0,0.0048828125,-inf
riigimetsa majandamise noukokku,0.0,0.0009765625,-inf
ene ergma aplaus,0.0,0.0009765625,-inf
relva relvade relvaluba,0.0,0.0009765625,-inf
teekasutustasu autode autod,0.0,0.0009765625,-inf
deklaratsiooni deklaratsioone deklaratsioonis,0.0,0.0009765625,-inf
oigusloome oigusloomes oiguspoliitika,0.0,0.00390625,-inf
danske filiaali rahapesu,0.0,0.0009765625,-inf
pensionifondide pensionifondid fondid,0.0,0.0029296875,-inf
rahapesu terrorismi andmeburoo,0.0,0.0009765625,-inf
objekti anu raua,0.0,0.0009765625,-inf
abipolitseinik abipolitseiniku abipolitseinike,0.0,0.0009765625,-inf
valitsemisalade katteallikaks riigieelarves,0.0,0.0009765625,-inf
volitust kaasuses jarvik,0.0,0.0,
