,female_effect_size,female_p_value,clust_ag,cluster_hdb,x,y,count
seotakse,0.602017879486084,0.039572033798606,12,8,8.363061904907227,5.856626033782959,88
varakult,0.6020030379295349,0.0406997369415277,4,1,7.051465034484863,4.674232006072998,192
prokuratuuriseaduse,0.6018681526184082,0.0393113710849742,2,10,10.183854103088379,2.423849105834961,83
abis,0.6016292572021484,0.040227098881207,12,-1,9.701395034790039,2.873762369155884,56
mugavamaks,0.6013770699501038,0.0402848733635686,4,6,6.34450626373291,3.9609215259552,84
panustama,0.60133957862854,0.0411881790230276,11,0,8.94395923614502,6.933258056640625,541
väljendama,0.6012924313545227,0.0393293426861323,10,0,9.214937210083008,8.38658332824707,78
19-aastaseks,0.6009951233863831,0.0391054095523321,12,-1,9.394695281982422,4.2245306968688965,20
omavalitsuses,0.6009912490844727,0.0387628747136467,3,12,8.485865592956543,4.728652000427246,1016
raiuma,0.6009176969528198,0.0394901478244078,10,0,9.878721237182617,7.449683666229248,52
ebavõrdse,0.6004614233970642,0.0412129274215885,17,-1,9.379678726196289,3.3516151905059814,120
jõustuks,0.6002327799797058,0.038384388412757,1,8,7.983098983764648,6.213270664215088,165
kolitakse,0.6001771688461304,0.041410820605751,12,8,8.409612655639648,5.991101264953613,20
perest,0.6001035571098328,0.0395541145412184,17,14,9.095251083374023,4.800507068634033,107
kaasatakse,0.5999636054039001,0.0408270340482287,1,8,8.848200798034668,5.935490131378174,233
põhikoolis,0.5993012189865112,0.0405775218989006,3,12,8.748693466186523,4.287989139556885,273
lastekaitse,0.5992611646652222,0.0400066898694185,2,18,10.190025329589844,3.593120813369751,333
psühholoogi,0.5992147922515869,0.0377427381260729,17,-1,9.509676933288574,4.152745723724365,71
liiati,0.599025309085846,0.0422682887718797,12,0,9.56718635559082,4.8342766761779785,25
perekonnaseadus,0.5989870429039001,0.0409598585094598,17,17,9.710820198059082,3.4724175930023193,70
kuulutama,0.5985416173934937,0.0398841594905796,10,0,8.563505172729492,7.917582035064697,62
põhjendatuks,0.598373532295227,0.0412045924312297,5,4,12.360876083374023,5.950359344482422,119
reageerima,0.5979547500610352,0.0424330169916316,16,0,8.517219543457031,8.503220558166504,229
samaaegselt,0.5977948904037476,0.0396907319590593,12,-1,8.747732162475586,4.000792980194092,148
esialgset,0.5977466106414795,0.0417180420133651,12,9,8.562956809997559,2.032918691635132,52
tähtsamaks,0.5977370738983154,0.0400427652071975,5,4,12.127214431762695,5.780612468719482,75
töötamiseks,0.5974422097206116,0.0390349034871051,17,-1,8.714590072631836,4.047658920288086,127
jäätmeseaduse,0.5971574783325195,0.0417406128506017,2,10,10.10867691040039,2.465386152267456,258
ülejärgmisel,0.5969823598861694,0.039678953227917,12,0,7.865847587585449,3.736290454864502,179
eelistame,0.5967347025871277,0.0393731244965898,12,0,8.880602836608887,6.601512908935547,75
haridustee,0.5966376662254333,0.0418129422049944,17,12,8.808745384216309,4.1873297691345215,65
küsitavaks,0.5964496731758118,0.0427213215207031,4,7,6.270363807678223,4.339453220367432,25
odavamaid,0.5962908864021301,0.0412429952545658,12,5,7.038457870483398,3.5491175651550293,40
rõhutati,0.5960603952407837,0.0422947974797155,12,-1,8.374011039733887,6.616506099700928,124
avaldama,0.5958594679832458,0.0434028661754389,16,0,9.451160430908203,8.307302474975586,179
tootma,0.5954186916351318,0.0400781055807721,11,0,9.782580375671387,7.337200164794922,134
hooldama,0.5951808094978333,0.0405435482993474,13,0,9.500422477722168,7.095290660858154,38
b1,0.5949302315711975,0.0404897365572147,17,-1,8.160231590270996,3.5964767932891846,87
realiseeruma,0.5948224663734436,0.0411938389456464,10,0,8.308327674865723,8.243289947509766,37
vahetama,0.5947709679603577,0.0409377875113565,10,0,9.880499839782715,7.769462585449219,120
küsimist,0.5947341322898865,0.0414251920953923,12,-1,8.951544761657715,2.8295741081237793,56
detailsemaks,0.5940794348716736,0.0419422420934955,4,6,6.40675163269043,3.988679885864258,33
doktorikraadiga,0.5939174890518188,0.0405516603836316,17,14,9.384713172912598,4.544613361358643,70
läbimist,0.59385746717453,0.0398580736713501,17,-1,8.697607040405273,2.9195332527160645,42
keerulisemat,0.593680202960968,0.0411061704724351,12,5,6.960226058959961,3.6441471576690674,21
loodetakse,0.5933464169502258,0.0423766864180228,12,8,8.557191848754883,6.1304612159729,184
ühinemisläbirääkimisi,0.5930845141410828,0.0425707048238755,19,4,12.296112060546875,5.95670747756958,25
lahkutakse,0.5930542349815369,0.0415011744559026,12,8,8.395872116088867,5.810894012451172,32
põhjusest,0.5928747057914734,0.0411291451471393,12,14,4.439446449279785,2.8026957511901855,49
rahuldatakse,0.5927430987358093,0.0406397627873138,12,8,8.503743171691895,5.985944747924805,33
tõenäoline,0.5926619172096252,0.0414507220177989,4,2,6.6164422035217285,5.319575786590576,264
sisenemist,0.5921450853347778,0.0420121281768006,12,11,8.543473243713379,2.9235892295837402,48
sotsiaalministeeriumi,0.5914738178253174,0.0423986944505998,8,18,10.300498008728027,3.5571682453155518,2014
kriisiolukorras,0.5912467241287231,0.0409123675703256,19,0,8.415878295898438,4.799480438232422,302
varajases,0.5912005305290222,0.043618132494714,4,1,7.126354217529297,4.756214618682861,33
targaks,0.5910627841949463,0.0421691107200686,4,4,12.02556037902832,5.754846096038818,32
kohtlema,0.5910344123840332,0.0418570151943316,11,0,9.183996200561523,7.418447494506836,96
jõustuma,0.5907179117202759,0.040897199152218,16,0,8.05863094329834,7.953430652618408,410
spetsiifilise,0.5905132293701172,0.0427407750344912,17,-1,9.099488258361816,3.6198346614837646,90
tugipersonali,0.5903807282447815,0.0443974514520006,17,15,9.289113998413086,3.8469691276550293,44
mainimist,0.5903570055961609,0.0408874623868757,12,9,8.461505889892578,1.5517994165420532,24
kasutusluba,0.5902972221374512,0.0424252046461108,12,-1,8.470974922180176,4.0299763679504395,20
täienduskoolitust,0.5902180075645447,0.0437848525818349,17,15,9.140922546386719,3.8090789318084717,73
sooritama,0.5901989936828613,0.0395793255674101,10,0,9.337946891784668,7.936092376708984,60
ravimiameti,0.5897057056427002,0.0427725880057102,17,18,10.312797546386719,3.494425058364868,161
demobilisatsiooni,0.5895479321479797,0.0437960393103329,12,-1,8.437246322631836,3.532914400100708,26
jõuaks,0.5894413590431213,0.0428411908030539,1,8,8.282862663269043,6.529848098754883,571
erialane,0.589311957359314,0.0426615752182589,17,-1,9.01915168762207,3.9903743267059326,65
nõustamist,0.589241087436676,0.0420577084402028,3,15,9.230720520019531,3.6616294384002686,148
segasemaks,0.5891090631484985,0.0442458816901736,4,6,6.385383605957031,3.974010467529297,59
hädavajadus,0.588898777961731,0.0419411638811517,12,13,7.247416019439697,5.403723239898682,23
langema,0.588646650314331,0.0439059729835926,16,0,8.050531387329102,8.519462585449219,137
taastus-,0.5885973572731018,0.0417688642434845,12,18,10.134882926940918,3.8322229385375977,22
läbimõtlemist,0.5885615944862366,0.0430171237921184,12,9,8.468777656555176,1.5800374746322632,32
kohalikelt,0.5882546901702881,0.042508053142199,17,15,9.159341812133789,3.223644495010376,119
erihoolekandeteenust,0.5882299542427063,0.0447721014634509,12,-1,9.435571670532227,4.012870788574219,26
menetlusi,0.5880109071731567,0.0455859031405814,17,-1,3.9019064903259277,0.808498740196228,116
tubakaseaduse,0.587949812412262,0.0428762808114923,2,10,10.122310638427734,2.455373764038086,133
investeerima,0.5877357721328735,0.0444289026121401,11,0,8.917261123657227,6.914284706115723,286
suunatakse,0.5874220132827759,0.0425684142727039,1,8,8.52158260345459,6.137614727020264,494
sotsiaalministeeriumis,0.5872305631637573,0.0428580484912988,2,18,10.337536811828613,3.4783518314361572,272
tasuma,0.5870565176010132,0.044935402098346,11,0,9.188420295715332,8.028646469116211,209
hammasrataste,0.5870532989501953,0.0440708240284052,17,14,9.664582252502441,5.019742965698242,95
fie-dest,0.586784839630127,0.0443067094315217,12,-1,9.26229476928711,4.354532241821289,23
osutajatega,0.5866705775260925,0.0433079609668038,12,18,10.505937576293945,3.417579174041748,24
reguleerima,0.5859483480453491,0.0450791159691533,6,0,9.692778587341309,8.401911735534668,299
minimaalsel,0.5858320593833923,0.0417375929099295,12,3,7.778883457183838,3.445857524871826,24
raamest,0.5855502486228943,0.0461760574632559,12,0,7.9681196212768555,6.791225910186768,34
ppa-s,0.5853973627090454,0.0451187793470119,12,18,10.064079284667969,3.4620277881622314,45
ranitsatoetust,0.5852872133255005,0.0432656449467623,12,-1,9.203353881835938,4.306430339813232,29
proaktiivselt,0.5852628350257874,0.0436867580849928,12,0,9.433806419372559,6.681345462799072,26
turgudelt,0.58526211977005,0.045493609436531,12,-1,8.892196655273438,6.233031272888184,33
nõustamine,0.5851885080337524,0.0447336619818403,17,18,9.329080581665039,3.8196027278900146,149
kaevandama,0.5850589275360107,0.044990473052181,10,0,9.86268424987793,7.461722373962402,48
vajaduspõhisest,0.5847880840301514,0.0418425544282377,12,14,9.279118537902832,4.829464912414551,41
eri-,0.5845381617546082,0.0452976803587013,17,17,9.429715156555176,3.2779808044433594,44
järelkontrolli,0.584368109703064,0.0445671063923324,17,17,9.252364158630371,2.9623730182647705,58
tugiisiku,0.5840817093849182,0.0425260894356563,17,18,9.751909255981445,3.705716371536255,32
suurendama,0.5839879512786865,0.0450525083483072,11,0,9.688846588134766,7.960683822631836,334
täpsemaks,0.5839036107063293,0.0450837894456939,4,6,6.356042861938477,3.9742093086242676,142
paindlikumaks,0.583673894405365,0.0448739250595897,4,6,6.330160617828369,3.9986984729766846,502
maamaksuseaduse,0.5835066437721252,0.0439353697839658,2,10,10.168907165527344,2.417410373687744,169
tantsupidu,0.5832955837249756,0.0434813071719711,12,0,8.791035652160645,4.203259468078613,45
leidma,0.5832437872886658,0.0457154587177639,11,0,9.047308921813965,7.654560565948486,807
tõhusaks,0.5832347273826599,0.0474744053359914,4,-1,12.201216697692871,5.857381343841553,46
meeldima,0.5832037925720215,0.0455976645561674,10,0,8.65400218963623,8.273422241210938,40
lõppemist,0.5826966166496277,0.0425229372254686,7,11,8.543304443359375,2.6788463592529297,247
levima,0.5824711322784424,0.0439507670508743,16,0,8.133391380310059,8.397608757019043,71
kaotaksid,0.5823605060577393,0.0452908082360939,12,-1,8.813667297363281,5.348756790161133,28
varane,0.5821347236633301,0.0441507269228628,12,1,7.062379837036133,5.0675458908081055,22
huviharidus,0.5820460319519043,0.0439196555357617,17,12,8.99860954284668,4.250263690948486,144
erihoolekande,0.5819994211196899,0.0449438111052371,17,18,10.223954200744629,3.6300735473632812,78
formaalseks,0.58196622133255,0.0434291358956042,4,7,6.241476535797119,4.401617527008057,30
tähistama,0.5808743238449097,0.0440385002118567,13,0,8.826281547546387,8.097395896911621,33
eeloleval,0.5808032751083374,0.0443483149204512,12,0,7.843364715576172,3.7854819297790527,45
harvemini,0.5807587504386902,0.0443817605367035,12,5,7.012519836425781,3.7113449573516846,23
kolmandaid,0.5805116891860962,0.0447343479672082,12,14,9.288732528686523,6.077433109283447,68
lapsevanematega,0.580431342124939,0.0445386804290537,12,15,10.61291790008545,3.2470247745513916,23
õendusabi,0.5800913572311401,0.0448804417981655,17,18,10.11712646484375,3.912144184112549,59
täiendamist,0.5797304511070251,0.0469569938349254,7,9,8.515524864196777,1.6703718900680542,122
kaugeneb,0.5795979499816895,0.0438476696037554,12,0,8.606572151184082,5.757196426391602,25
takistama,0.5795847177505493,0.0433204628474276,10,0,9.57101058959961,7.994558334350586,70
jaanuari,0.5795560479164124,0.0449515665737847,12,11,8.246764183044434,2.663398504257202,901
unustagem,0.5794180631637573,0.0468732762165529,12,0,9.236632347106934,6.829015731811523,86
olemasolul,0.5793089866638184,0.0447918658986219,12,17,9.578948020935059,3.1881909370422363,44
paigutama,0.5792397260665894,0.043907158299433,13,0,9.473638534545898,7.424150466918945,28
psüühikahäirega,0.5792133808135986,0.0473862857856318,17,14,9.631735801696777,4.724760055541992,31
vabastama,0.5790613889694214,0.043581099412298,13,0,9.312417984008789,7.852076053619385,25
huviharidusse,0.5789592266082764,0.0430609118621684,12,14,9.278541564941406,5.638849258422852,45
avalikustama,0.5789384245872498,0.045694509080887,13,0,9.455272674560547,8.080604553222656,42
kehvema,0.5788463950157166,0.0420405068696551,17,5,7.204390525817871,3.9188454151153564,46
vältima,0.5787846446037292,0.0453036217290786,10,0,9.422566413879395,8.24550724029541,81
kriminaalasju,0.5787599086761475,0.0458287156136612,12,17,3.757312059402466,0.7172168493270874,43
meditsiinipersonali,0.5786129832267761,0.045678175780482,12,16,9.704188346862793,3.975405216217041,29
lubamist,0.578454852104187,0.0437521899227538,12,11,8.630592346191406,2.873180866241455,45
mõistlikul,0.578212320804596,0.0459457022434326,17,3,7.772646903991699,3.468374013900757,128
lõhkuma,0.578145444393158,0.0467523343028432,13,0,9.835881233215332,7.586075305938721,56
ülalpidamiseks,0.5780413746833801,0.043232551357169,17,15,9.236215591430664,3.6051228046417236,123
väärtustama,0.5776109099388123,0.046386714251785,10,0,9.35686206817627,7.125260353088379,46
andmekogus,0.5774142146110535,0.0462095224437658,17,17,9.554169654846191,2.8738584518432617,50
vaktsineerimisest,0.577227771282196,0.0473380265648212,12,14,4.658843517303467,2.9212136268615723,52
vähenema,0.5769884586334229,0.0461319250222699,9,0,8.02448844909668,8.4464750289917,379
tervise,0.5769720077514648,0.0474327101842319,8,-1,9.89896011352539,4.073859214782715,2172
algusfaasis,0.576789379119873,0.0469961888739854,12,2,7.018187999725342,5.103534698486328,23
töökohas,0.5767618417739868,0.04541355344199,12,12,8.504027366638184,4.6936516761779785,33
perekondlike,0.576653242111206,0.0450865959821658,12,11,9.41209602355957,3.1602883338928223,26
bürokraatlikuks,0.5764203071594238,0.0471917946757192,4,7,6.262004375457764,4.292832374572754,33
maksmiseks,0.5763727426528931,0.0494128476551024,1,15,9.058538436889648,3.2896854877471924,331
pöörduma,0.576267421245575,0.0485028959124533,11,0,9.064826965332031,7.519361972808838,281
eelistama,0.576210618019104,0.0448128986467301,10,0,9.370891571044922,7.5085015296936035,64
õpetata,0.5760136842727661,0.0477549450973917,12,14,8.964954376220703,4.903225421905518,29
erialast,0.5759894847869873,0.0468923927675167,17,15,9.048718452453613,3.7968990802764893,75
määruse,0.5759280920028687,0.0493432815296995,2,10,10.107317924499512,2.5200185775756836,1123
stabiliseerub,0.5752837657928467,0.0474688144066302,12,8,7.3468194007873535,5.781067848205566,24
oluliseks,0.5752067565917969,0.0459371887577683,5,4,12.22864818572998,5.839597702026367,1565
akuutne,0.5749818682670593,0.0451245772598798,15,2,7.111278533935547,5.579641342163086,53
üldhariduskooli,0.5749580264091492,0.0474008101144062,17,12,9.169271469116211,4.196950435638428,29
erivajadustega,0.5748947262763977,0.0461084714807022,3,14,9.600325584411621,4.648747444152832,831
renoveerimist,0.5747761726379395,0.047036335103117,17,15,8.913946151733398,3.4110946655273438,57
taandada,0.574614942073822,0.0473185292013816,12,0,2.7036893367767334,1.5826630592346191,55
lasteaiast,0.5740854740142822,0.0467502020781863,3,14,8.717306137084961,4.371250152587891,163
laekuma,0.5739132761955261,0.0472002711766706,11,0,8.415716171264648,8.018310546875,132
psühholooge,0.5738786458969116,0.0486929708684122,12,14,9.261658668518066,4.6213531494140625,22
hädavajalik,0.5738451480865479,0.046514462218594,15,2,6.808489799499512,5.412106990814209,452
investeerides,0.573664128780365,0.0458106243068922,12,8,8.839564323425293,6.462569713592529,32
raviks,0.5734477639198303,0.0490644058740682,17,-1,9.796841621398926,3.9721288681030273,72
sõltuma,0.5734078288078308,0.0483458773204772,16,0,8.111637115478516,8.047346115112305,156
sotsiaalabi,0.5732362866401672,0.0486716803453832,17,18,9.823403358459473,3.886878252029419,75
mitmetahuline,0.573189914226532,0.0496462661369125,15,2,6.882136821746826,5.427608966827393,56
jõudmiseks,0.5731720924377441,0.0479835363220852,12,0,8.4108304977417,7.058938026428223,106
rühmas,0.5731491446495056,0.0464290029357414,17,12,8.582401275634766,4.663670539855957,131
tundma,0.5724018216133118,0.0473935062753704,11,0,9.218097686767578,8.281387329101562,358
valvama,0.571986734867096,0.0474668093495223,13,0,9.618592262268066,8.091423988342285,36
vaktsineeritakse,0.5717977285385132,0.0489839583563145,12,8,9.277643203735352,6.119860649108887,20
ajakohastatakse,0.5715908408164978,0.046452819131223,2,-1,9.788228034973145,2.6956708431243896,60
digitaalseid,0.5715384483337402,0.0482087033880198,12,5,7.051575660705566,3.4139068126678467,67
kutset,0.5710784792900085,0.0449770531855772,17,-1,8.721797943115234,3.947265148162842,104
sotsiaalhoolekande,0.5710511207580566,0.0453149495579195,2,18,10.258466720581055,3.4774882793426514,776
tapma,0.570919930934906,0.0471461224202526,19,0,9.502349853515625,6.902536869049072,25
digitaalseks,0.5707671046257019,0.0486544632136735,12,6,6.322702407836914,4.037532329559326,21
maakonnakeskuse,0.5706961750984192,0.0489496547276164,12,-1,8.794670104980469,4.668295860290527,30
avalikustab,0.570572555065155,0.0454497969679572,12,8,8.669642448425293,5.9877448081970215,26
lahendati,0.5704857707023621,0.0451560912430528,12,8,8.175711631774902,5.941411972045898,57
teaduslikul,0.5702853798866272,0.0485629369337483,12,3,7.786067962646484,3.436715602874756,28
regionaalpoliitiline,0.5701082348823547,0.0479839884082291,15,2,6.860291481018066,5.526623725891113,91
ebastabiilne,0.5700363516807556,0.049316972709714,15,2,6.9994282722473145,5.535037040710449,40
seksuaalselt,0.5696662068367004,0.0464375779544508,17,14,9.389431953430176,4.899190425872803,38
edastama,0.5695674419403076,0.0474762690963455,10,0,10.002047538757324,7.778813362121582,73
aegub,0.5694616436958313,0.0485174414934255,12,8,8.112458229064941,6.17886209487915,25
vanemas,0.5691726207733154,0.0470771298016239,17,-1,7.316990852355957,4.648468971252441,78
teenusele,0.5691035389900208,0.048712522820165,17,-1,10.060418128967285,4.091494560241699,113
arsti,0.5688944458961487,0.0485089081431259,8,16,10.315526962280273,4.1358866691589355,720
hooldamist,0.5687370300292969,0.0491007973876524,12,-1,9.030516624450684,3.427896499633789,34
jäeti,0.5686919093132019,0.0466409224049458,1,8,8.238142967224121,6.2399001121521,333
logopeedi,0.5686743855476379,0.0487731568781326,17,-1,9.252595901489258,4.195189476013184,46
kättesaamist,0.5686472058296204,0.047727384731156,12,11,8.596253395080566,2.613476037979126,34
ravijärjekordi,0.5675187706947327,0.0483831236893068,17,18,10.06818675994873,3.872255563735962,56
sobima,0.5671972632408142,0.0490755730143832,10,0,8.529337882995605,8.255186080932617,32
kutsehaiguskindlustuse,0.5668532848358154,0.046084071529585,2,-1,9.8978271484375,2.9743869304656982,41
analüüsimist,0.5665925741195679,0.0478721654185222,12,9,8.484546661376953,1.6053197383880615,71
infotehnoloogilisi,0.5662874579429626,0.0499012810007377,12,5,7.032546043395996,3.3990485668182373,56
tavaklassis,0.5654633641242981,0.0494807118852766,12,14,9.137670516967773,4.708096027374268,24
ravi-,0.5653385519981384,0.0499315839340344,12,-1,9.77330207824707,3.7893431186676025,39
sisestama,0.5637205839157104,0.0496984533352874,13,0,9.991040229797363,7.732376575469971,20
ühtlustama,0.5636065006256104,0.0492474536541625,13,0,9.695761680603027,7.9896063804626465,26
problemaatiline,0.5625643134117126,0.0489762664829305,15,2,6.811461448669434,5.393697261810303,155
tugispetsialistide,0.5625104904174805,0.0494703367257617,3,15,9.403945922851562,3.6313412189483643,272
leidsime,0.5622949600219727,0.0482159523833042,18,-1,8.582488059997559,6.706297397613525,470
esmase,0.5618650913238525,0.0498624783386709,17,17,9.718948364257812,3.2952656745910645,190
investeerimist,0.5608152747154236,0.049781808646287,12,11,8.545103073120117,3.041696548461914,71
meditsiiniliselt,0.5603481531143188,0.0496133276943271,12,-1,9.8201904296875,3.933882474899292,34
selguma,0.5603004097938538,0.0499326769800378,16,0,8.132892608642578,8.193831443786621,65
kontrolliga,0.5600396394729614,0.0496874423172829,12,17,10.42613410949707,3.074871063232422,63
kasvama,0.5595307946205139,0.049683747945211,9,0,8.055100440979004,8.452110290527344,525
halval,0.5561456680297852,0.0490726054092022,12,3,7.806215763092041,3.4611523151397705,25
tundlik,0.555574893951416,0.0496264887566839,15,2,6.865009784698486,5.438411712646484,114
