,female_effect_size,female_p_value,clust_ag,cluster_hdb,x,y,count
matta,-0.6993571519851685,0.979515177184736,5,4,3.9665870666503906,10.132902145385742,57
revolutsioon,-0.6991717219352722,0.9792810192291058,1,24,8.164846420288086,10.757882118225098,38
mikser,-0.6990495324134827,0.9798848676662516,8,30,8.587479591369629,8.119630813598633,432
kaelas,-0.6989743709564209,0.9786099115633892,3,-1,8.084013938903809,12.196207046508789,42
dividendina,-0.6985881924629211,0.9783536209028764,4,18,10.381985664367676,10.962735176086426,27
vedas,-0.6983950138092041,0.9792360044929072,2,10,5.497512340545654,10.803719520568848,65
sõnavõtt,-0.6983259320259094,0.9778119838301104,8,7,10.965191841125488,12.291661262512207,380
numbris,-0.6981202363967896,0.979822702486294,3,10,8.396339416503906,12.37960147857666,25
ekre-ga,-0.6979074478149414,0.9802157146382277,10,2,12.343451499938965,11.270406723022461,37
seina,-0.6978698372840881,0.9806588969508444,4,5,10.59795093536377,9.473658561706543,225
kõnepruuki,-0.6973837018013,0.9781183938306902,19,7,11.065136909484863,12.358827590942383,22
1999,-0.6966240406036377,0.9782956772280024,11,1,-4.87763786315918,8.644821166992188,109
meeli,-0.6962854266166687,0.9772072201596368,9,-1,7.702308177947998,11.708911895751953,20
savisaare,-0.6962531208992004,0.980183242314011,8,30,8.92219352722168,8.106282234191895,227
võitis,-0.6959962248802185,0.9804486784329244,3,10,5.936219215393066,10.689990043640137,141
kant,-0.6950348615646362,0.9789957322818936,9,-1,7.503457069396973,8.078064918518066,35
rõdult,-0.6948659420013428,0.9783589156792748,4,6,10.009756088256836,13.231070518493652,22
1993,-0.6945655345916748,0.97844112165661,11,1,-4.920960903167725,8.60214900970459,57
gorban,-0.6943231821060181,0.9773074750618802,6,3,5.237656593322754,8.483922004699707,23
lehel,-0.6942331790924072,0.9769600071708092,17,-1,9.248173713684082,13.0152006149292,88
kontor,-0.6939005255699158,0.9780669093729296,9,21,8.90149974822998,9.176061630249023,30
rent,-0.6937723755836487,0.9782250018209544,7,31,8.01922607421875,10.3366117477417,22
õhtuleht,-0.6937344670295715,0.977587377783606,4,14,8.89249324798584,13.262003898620605,35
juhilt,-0.6930983066558838,0.9786381479143876,14,12,10.188261985778809,8.552581787109375,33
esinda,-0.693031907081604,0.976866256052448,14,12,10.178189277648926,9.002131462097168,95
majutus,-0.6927209496498108,0.9774937473759748,7,-1,7.275977611541748,11.170185089111328,38
carina,-0.6927012205123901,0.9793138618699312,3,5,10.618924140930176,9.455299377441406,20
istung,-0.6925782561302185,0.977866702525052,12,13,7.562399864196777,12.947989463806152,2074
keeras,-0.6925638318061829,0.9778399240005128,3,10,8.162079811096191,12.439208030700684,20
frankfurdis,-0.6925609111785889,0.9775164434483938,19,10,8.445722579956055,12.208197593688965,21
hääd,-0.6923086643218994,0.9784975095994122,2,-1,5.368298053741455,11.700154304504395,26
kontol,-0.6919951438903809,0.9788325594824644,1,21,9.060005187988281,9.27690315246582,32
maltal,-0.6918534636497498,0.978779561366141,17,19,9.281557083129883,11.773276329040527,49
kummitemplina,-0.6917375326156616,0.977872474949934,19,5,10.419825553894043,9.632246971130371,31
kaht,-0.6914321780204773,0.9791575285422726,7,28,8.459846496582031,11.23762035369873,121
lubadus,-0.6910088062286377,0.978483464226106,1,-1,7.360118865966797,11.368399620056152,372
huumoriga,-0.6908807158470154,0.9766377492023136,10,2,12.450507164001465,11.303342819213867,25
meeldi,-0.6908637881278992,0.9779964565701496,2,8,6.057394027709961,11.074563980102539,886
kirg,-0.6906993389129639,0.9793316139283582,4,28,8.826600074768066,12.563764572143555,32
klausel,-0.6906192898750305,0.9791515744446456,17,19,9.871454238891602,12.097735404968262,85
tuju,-0.6905972361564636,0.9787890755714092,4,-1,6.159687042236328,9.851807594299316,81
süüdistada,-0.690405011177063,0.9776678704089006,15,4,4.319488525390625,10.436772346496582,295
kanal,-0.6901959776878357,0.9772060404443944,17,19,9.567150115966797,11.87023639678955,139
toega,-0.6901423335075378,0.9794142193253031,13,2,12.26734733581543,11.665975570678711,33
autole,-0.6899282336235046,0.9778529643271712,4,23,6.634101867675781,8.892986297607422,27
hoiatan,-0.6896605491638184,0.9774011698223332,6,3,5.064146995544434,8.628206253051758,24
koduleht,-0.6896402835845947,0.9795879657319144,4,17,9.065339088439941,13.166763305664062,21
partner,-0.688746988773346,0.9780372866992132,9,-1,9.27692985534668,9.61402416229248,382
mälestus,-0.6886602640151978,0.9759604553608549,12,28,7.068546295166016,11.218908309936523,28
šokk,-0.6885497570037842,0.9776062854080518,4,32,7.909796714782715,7.845566749572754,53
turism,-0.6884729862213135,0.9774216807757165,1,-1,8.087939262390137,9.777862548828125,111
jõuga,-0.6880773305892944,0.9785387046928954,13,2,12.388364791870117,11.61489200592041,308
survega,-0.6880149841308594,0.9757904763644346,13,2,12.501001358032227,11.537175178527832,20
hoovis,-0.6872106790542603,0.9764897935657676,3,10,6.023589134216309,10.716265678405762,20
kummardus,-0.68710857629776,0.9771554060857316,1,28,7.0216145515441895,11.302085876464844,54
kiiruga,-0.6865251064300537,0.977625636527464,10,2,12.223714828491211,11.575940132141113,69
retoorikas,-0.6864240765571594,0.9777202330108188,4,-1,9.146940231323242,11.097433090209961,81
rõõm,-0.6858587265014648,0.9753137649446142,4,-1,6.314512729644775,11.943503379821777,549
räägita,-0.6858134269714355,0.978647910935905,15,4,4.771698951721191,10.132087707519531,188
bilansi,-0.6857882142066956,0.9759412144313748,4,-1,8.897361755371094,11.59800910949707,21
suhkruga,-0.6857467889785767,0.9781792972866932,10,2,12.383121490478516,11.484933853149414,21
