,female_effect_size,female_p_value,clust_ag,cluster_hdb,x,y,count
kaasettekandja,-0.6754694581031799,0.9758543516371831,5,-1,0.27891817688941956,1.7979556322097778,129
kuupäevani,-0.6749662756919861,0.9760526225313072,1,22,1.0171860456466675,2.3805391788482666,20
poleemika,-0.6745398640632629,0.9736982166173336,1,23,1.72374427318573,-0.9015272259712219,57
jüssi,-0.674264132976532,0.9744687386155222,14,0,-1.3558839559555054,0.9347978234291077,108
esimehe,-0.6730695366859436,0.974057262672441,8,21,0.44338858127593994,1.6896907091140747,2631
kõnetoolist,-0.6728665828704834,0.973831049847694,8,-1,0.7154606580734253,1.3998178243637085,221
jõude,-0.6717590689659119,0.9761904801994492,17,4,3.398742437362671,0.6755443215370178,101
avalikult,-0.6713273525238037,0.9744800821626188,3,11,0.8800023198127747,1.2461642026901245,913
otsevalimised,-0.6708785891532898,0.9747154666340132,1,12,0.24814900755882263,0.6234834790229797,20
toetajatele,-0.6707249283790588,0.9752549228961896,1,23,1.544978380203247,0.6372295618057251,23
vastutustunne,-0.6694413423538208,0.9742103453115551,1,23,1.4020133018493652,-0.7583867907524109,39
kaastunnet,-0.6688796877861023,0.9735301606055402,1,24,2.009658098220825,0.05598420277237892,31
raidla,-0.6684907674789429,0.9746564393479004,6,7,-1.5129733085632324,2.276888132095337,120
selgesõnaliselt,-0.6678382754325867,0.9726413294794548,1,11,1.0207501649856567,1.2379002571105957,37
kannimäe,-0.6674562692642212,0.9740129330345106,6,10,-0.48528212308883667,2.6592910289764404,46
vaatepunktist,-0.6672804355621338,0.97473658112343,1,23,4.391010761260986,2.7585957050323486,72
ülbus,-0.6669813394546509,0.974405065640127,1,23,1.4097285270690918,-0.1363047957420349,24
keskpaigast,-0.6650744080543518,0.975777167282215,1,22,1.092831015586853,2.4348909854888916,42
kõneldes,-0.664189875125885,0.9736860957803092,1,9,4.353353023529053,2.747774124145508,67
koosolekutel,-0.6639386415481567,0.9727382133689844,3,-1,0.8686019778251648,1.318846583366394,175
saaliski,-0.6638968586921692,0.9734186498634316,3,11,1.2151793241500854,1.1860134601593018,91
rõõm,-0.6635950803756714,0.9728298141455024,7,24,1.6679234504699707,-0.7308380603790283,549
