,female_effect_size,female_p_value,clust_ag,cluster_hdb,x,y,count
724,0.5776084661483765,0.0471756316571815,11,0,7.421800136566162,-5.649997711181641,20
vanemal,0.577157199382782,0.0458870527103701,2,6,11.14404010772705,1.3673956394195557,100
131,0.5770666003227234,0.0460369138906388,11,0,7.168309688568115,-5.51046895980835,70
üldhariduskooli,0.5760640501976013,0.0456697135916056,9,7,8.955471992492676,1.5444049835205078,29
sündima,0.5759227275848389,0.045851699160718,10,1,11.526256561279297,2.021101951599121,77
58%,0.5755128264427185,0.0462071677188089,11,0,7.214848041534424,-5.503065586090088,51
352,0.5752472877502441,0.048229557052477,11,0,7.371427059173584,-5.617369174957275,36
559,0.5749794840812683,0.0477155871971631,11,0,7.446734428405762,-5.674866199493408,28
noodi,0.5748373866081238,0.0469691787995797,9,7,8.932562828063965,1.6008617877960205,23
elulaadi,0.5741204619407654,0.0458230514314126,3,6,9.879589080810547,1.7838727235794067,26
haiguse,0.5739188194274902,0.0478529193849063,6,6,10.322226524353027,1.6511094570159912,341
õpilase,0.5735903978347778,0.048229855696864,0,7,9.294492721557617,1.271628975868225,393
heasse,0.5732935070991516,0.0489583467107576,4,2,11.02820873260498,0.47035112977027893,35
õppimas,0.5730962157249451,0.0454086020799049,9,7,9.32197093963623,1.2014636993408203,24
nemadki,0.5726810693740845,0.0465767866184614,3,1,10.863691329956055,1.460070252418518,45
ebapiisava,0.5721943378448486,0.0480037764650727,19,6,10.540433883666992,2.079115152359009,35
kõrgema,0.5721860527992249,0.0491742395778739,5,1,11.837911605834961,1.5549558401107788,674
vananeva,0.5720036625862122,0.0456651513938091,19,6,10.84267520904541,2.356231451034546,62
%,0.5702081918716431,0.0459260117062183,12,6,9.289685249328613,1.264240026473999,24
kasvaks,0.5694959163665771,0.0472519901621708,14,5,11.235251426696777,2.6329660415649414,348
nakkushaiguse,0.5691200494766235,0.0476016292643574,3,6,10.314016342163086,1.7215840816497803,79
lahutamatu,0.5674254894256592,0.0496210871294491,3,1,11.255552291870117,2.058753490447998,97
ametikooli,0.5671530365943909,0.048640846961339,9,7,8.939802169799805,1.5657389163970947,62
ennetav,0.5665900111198425,0.0488848965954507,3,-1,10.877450942993164,2.0198211669921875,61
sõlmima,0.5655861496925354,0.0464139070396418,10,1,11.581350326538086,1.9719995260238647,138
levima,0.5649555325508118,0.0473709407560061,10,1,11.647244453430176,1.9618545770645142,71
leiva,0.5645982027053833,0.0471330328038102,19,6,10.490473747253418,2.2571115493774414,71
lähisuhtevägivalla,0.5642164349555969,0.0479911270624016,3,6,10.49410343170166,1.792367696762085,150
hilisemal,0.5593769550323486,0.0499010845952255,1,4,12.075688362121582,1.1765867471694946,38
lühem,0.5587252974510193,0.0495875757558591,1,4,12.532665252685547,1.2610821723937988,229
