,female_effect_size,female_p_value
sünd,0.004212746862322092,0.4933643199894714
tajub,-0.2689409852027893,0.78087642254559
isiklikule,-0.0879509299993515,0.6026667844637428
laiale,0.13990893959999084,0.3405833785914828
välisministeeriumiga,-0.5580927729606628,0.9485470465257015
eeloleval,0.5808032751083374,0.044348314920451215
kestmine,-0.24219577014446259,0.7597172482783792
lubatust,-0.37188276648521423,0.8599503911208488
stabiilsusmehhanism,-0.21432404220104218,0.7314110751972477
efsf-ist,0.27017977833747864,0.2172267711092144
kreekasse,0.3530278205871582,0.14959890340595972
maksuametiga,0.23359662294387817,0.24634274468947137
finantssüsteemi,-0.04847709834575653,0.5549691620900729
väljaviimise,-0.06962581723928452,0.583433314497587
võlakoorem,-0.6389445066452026,0.9680562608351203
lõigatakse,0.024842549115419388,0.4765951294895392
74%,0.34207645058631897,0.1557047215855505
laudade,-0.5555545687675476,0.9461980161412521
hääletusi,-0.24371542036533356,0.7610070031304139
hoiatanud,-0.4580652415752411,0.9072577021608594
tüütu,0.282330185174942,0.20069729960505733
rõhutatult,-0.028514442965388298,0.5263976844138347
südamesse,-0.04861259460449219,0.5597894030913781
panemise,0.22001269459724426,0.25695989853773504
vormistamise,0.29189035296440125,0.19339173134343224
tõsimeeli,-0.3977287709712982,0.8767415917310326
võlakirja,0.01001577265560627,0.48737384538460393
tõestavad,0.17597204446792603,0.3037581733651573
lepingulise,0.3445481061935425,0.1574725934834439
monitooringu,0.08174209296703339,0.4070570642098458
valimiskampaaniat,-0.23697827756404877,0.7554612683813748
tehnoloogilised,0.142282173037529,0.33709316443123993
õppeasutus,0.03460189700126648,0.46021923736691583
sihtgruppide,0.16017624735832214,0.3246792153626096
eraisik,-0.000228935808991082,0.4954038484889104
eraettevõte,0.04527156800031662,0.4511656182674878
üdini,-0.27435946464538574,0.791058807451683
tasulist,0.48830217123031616,0.07901107892783898
eelarverida,0.2613312304019928,0.22971466564651588
kuldse,-0.20178543031215668,0.7220018415773632
näost,-0.44446295499801636,0.9020234489933778
jõustu,0.22885078191757202,0.2570117659079326
tõsisemaks,0.40277719497680664,0.1219739205255056
paiknemine,-0.16875110566616058,0.6834553505800633
1247,-0.021334875375032425,0.5352428304619277
alustes,-0.0046930089592933655,0.49930131023760127
isikukaitsevahendid,0.012135591357946396,0.4958687295102724
riigikaitselisi,0.14278525114059448,0.3357737039025248
ppa-s,0.5853973627090454,0.04511877934701192
rumalat,0.0751509889960289,0.41606637566201865
kahe-,0.19379070401191711,0.28833150669441154
riigikaitsekomisjonile,-0.35540008544921875,0.8517454812685771
kiirustama,0.7655187845230103,0.013590517506030464
lapsena,0.07640921324491501,0.40616698746610935
iraani,-0.07701166719198227,0.5864129585489617
täiendame,0.2483360320329666,0.2283185498742033
õiguspärasuse,0.18446478247642517,0.293496930019418
piirav,0.48133736848831177,0.08006030045830714
lappida,-0.3152945339679718,0.8176968411290302
hullud,-0.11561015993356705,0.6270796391263704
edukate,0.1553487330675125,0.32492917268927834
analüüsimata,0.4310642182826996,0.10070535587151253
poliitikutega,-0.31519490480422974,0.8165632655949169
töötunde,-0.08499637246131897,0.5897469532950093
asumiseks,0.49321669340133667,0.07464603717000295
igapäevasest,0.0789429247379303,0.4089807581025946
uuendused,-0.13202883303165436,0.6545402473538973
erituge,0.506500780582428,0.07073034296642977
huviharidusse,0.5789592266082764,0.04306091186216843
joonistatud,-0.3719865679740906,0.8594676024446187
magistrikraadi,0.6880296468734741,0.02246271359030594
eripärasid,-0.08017031103372574,0.5921317919604617
põlevkivielektri,0.2862452566623688,0.20766618701766437
vastutustundetult,0.06149555742740631,0.43308115527858526
kirikut,-0.06975598633289337,0.5843392149458523
"0,4",0.4157266914844513,0.11206857359738853
taandunud,-0.04582640528678894,0.5541755138995168
ajades,-0.3764215409755707,0.860612390143214
halvenda,0.25812828540802,0.22548572550756407
leitaks,0.2776986062526703,0.21110042643979776
laenanud,-0.48700621724128723,0.922679027461743
õigusemõistmisele,0.24278844892978668,0.23815436439814475
tegurit,-0.11905508488416672,0.6399314813463256
analoogiliselt,0.01928304135799408,0.4757809978276595
arstina,-0.021503914147615433,0.5291480920291802
kolmapäev,-0.3761259615421295,0.8693021415571727
korralda,-0.24247291684150696,0.7558573680029583
seadusemuudatused,-0.04570281133055687,0.5486324412297071
õlitehas,-0.026242993772029877,0.5295638915190621
summaarne,0.02296048402786255,0.47140152910645006
sisendid,0.11738505214452744,0.3702136986806678
der,-0.5285473465919495,0.9363393558363884
imporditud,0.10077060759067535,0.38711509230218144
viskas,-0.020248880609869957,0.5204551082304136
hoobi,-0.33838462829589844,0.8370622795541729
esindame,-0.2688843905925751,0.783761760633189
ülevaatuse,0.20948748290538788,0.2634251852576257
korduks,0.15455523133277893,0.32684463726978863
tarvitse,-0.20049889385700226,0.7229267502849525
informeeris,-0.024628033861517906,0.5204301584213504
gaasiturul,-0.08214521408081055,0.5921450464063631
"0,4%",-0.037972867488861084,0.538246622576799
väljastanud,0.3577403724193573,0.14971327009639135
hilisemad,-0.1012125238776207,0.6228539493390612
siduvad,-0.040404852479696274,0.5480158477888253
naerda,-0.391910582780838,0.8705379717841149
ametiasutuses,0.09014908969402313,0.39866422834835746
distsipliini,0.2472793459892273,0.2348986501012078
gümnaasiumiharidus,0.21787644922733307,0.26226377919074206
kenad,-0.11181236058473587,0.6233253360725249
tõkestamisel,0.09082018584012985,0.39365715030175885
tegevuskavad,-0.009947783313691616,0.510738780405801
märkab,0.2480921596288681,0.23974284251903977
korralagedus,-0.07167871296405792,0.5761612823921675
kaitsmisega,-0.20274914801120758,0.7244273833991703
transpordiga,0.18318864703178406,0.29160318608603897
aimugi,-0.40502849221229553,0.8812112573051192
rahastatavate,0.13682140409946442,0.3476337457644376
ajaloolises,-0.07199309766292572,0.5837783969422854
omavahelistes,-0.26129552721977234,0.7782471972204821
elundite,0.36898282170295715,0.1388610550124234
talentide,0.2058120220899582,0.269627822887478
põhjalikkusega,-0.431129515171051,0.8895658334572252
keelustamine,-0.024274950847029686,0.5324684706349008
linnavalitsusele,-0.2729606032371521,0.7879445636992201
halduslepinguga,0.07325484603643417,0.412697746540753
juhtimisõiguse,0.33564984798431396,0.1602898694316448
austab,0.015223589725792408,0.48159016481951167
täiendust,0.2783152461051941,0.20733280220073114
edasiviiv,-0.023083550855517387,0.5285445425363897
argumendiks,-0.16690567135810852,0.6913991370080974
lisavahendite,0.26995375752449036,0.2126519824290043
realt,-0.04609256610274315,0.5559576924889599
tantsupidu,0.5832955837249756,0.043481307171971184
pudeli,-0.20343177020549774,0.7279663453219004
kassi,-0.2295866757631302,0.7482492096772982
edendamisse,0.12566769123077393,0.3610181413637048
isamaaliit,-0.5438643097877502,0.9445098292042255
kõrges,0.6023088097572327,0.03919232386329474
loomata,0.3456931710243225,0.14972456839339976
parematel,0.0650482252240181,0.41803789156333393
liikmesriikidelt,0.36025577783584595,0.14258264597711245
liikmesusest,-0.33788955211639404,0.837442924282909
tegevväelase,0.10612059384584427,0.38032897417620604
brigaadi,-0.06185174360871315,0.573829620952339
barkhane,0.041828855872154236,0.46187636276719646
sobivaks,0.34921544790267944,0.15427723393827275
iiri,-0.09529631584882736,0.6111037244925444
regulatsioonile,0.062273576855659485,0.4349214083706572
teenindab,0.25190725922584534,0.231725802237574
paiknemise,0.31364983320236206,0.17606142983902384
viljandist,0.14313989877700806,0.340280914902493
firmadele,-0.14387711882591248,0.6632381079543963
raamlepingu,0.021716145798563957,0.4763120285666743
195,0.2087080180644989,0.26850321060851967
inimväärikuse,0.030251672491431236,0.4619877885595668
komisjonipoolsele,-0.2548501491546631,0.7704963286455409
pakk,-0.3506650924682617,0.8440580264572384
maksubaas,-0.09056232124567032,0.6008487506473567
ühiskonnaliikmed,0.012623320333659649,0.4852141406392334
kutseseaduse,0.4180176556110382,0.10839832467186128
liikmeskonna,-0.03365125134587288,0.5371060016476946
kõhklused,-0.29683971405029297,0.8103721194756724
hüpata,-0.28202688694000244,0.790625415175926
kokkuleppemenetlus,-0.2613566517829895,0.7815230071581344
konkurentsiolukorda,0.4726475179195404,0.0853765366148379
isaf-i,0.027727160602808,0.46498740005941885
väljumisstrateegia,-0.005896358285099268,0.5058979223905941
ambla,-0.05052689462900162,0.5599692051813666
237,0.25266313552856445,0.22878583327375435
299,0.054667431861162186,0.43531975097358666
parandusega,-0.1806916892528534,0.6970763244152969
hakkamasaamist,0.040244631469249725,0.4573828039966519
kolmandikul,0.2499075084924698,0.23649183630965542
skaalal,-0.04015210270881653,0.5479269715386926
peitu,-0.11182035505771637,0.628835662339515
valitsuskoalitsioonile,-0.2056666612625122,0.7327257352930379
silmades,-0.5685458183288574,0.9525722521306054
korteriühistutele,0.16926933825016022,0.30043563227027037
kuupmeetri,0.1480797678232193,0.33149705757489567
ria,0.22873958945274353,0.25096449643850427
eelkõnelejat,-0.11265518516302109,0.6325601688273798
venivad,0.30846625566482544,0.18915823728785242
ehitajad,0.09401679039001465,0.39333219285914955
prooviks,0.10108648240566254,0.38853756848519105
paljudesse,0.4112097918987274,0.11443872523979137
vinnaga,-0.5999960899353027,0.9572582710715407
muudatustel,-0.004100569058209658,0.5113970149908843
väikesaarel,0.1657295823097229,0.31276865965517886
õigusaktis,0.05259089544415474,0.43713123395552733
narvat,0.1876680701971054,0.2939658596073702
arupärimisest,-0.011742103844881058,0.5105439838499412
parlamendikoosseis,-0.0880478024482727,0.6039107869921744
toimingut,0.2374993860721588,0.24614681651117665
mäe,-0.43376415967941284,0.8933974005276604
sotsiaalsüsteem,-0.0671880766749382,0.5739260393681216
lähenedes,-0.12343025952577591,0.6374531727208635
lähtepunkt,-0.09144885838031769,0.6027414213411886
omavoli,-0.37560996413230896,0.8597215725167566
arutaksime,-0.002353338059037924,0.505048902670482
ajamine,-0.38446080684661865,0.8658486534134854
edastati,0.12375105917453766,0.35937840934032694
kompenseeri,0.14444613456726074,0.33779261006220784
isamaal,-0.3088836371898651,0.8129822503372842
juhtivate,-0.06303831934928894,0.5640733350808576
internetivabaduse,-0.09957578778266907,0.6177013725976541
avasime,-0.01784723624587059,0.5211876925846176
eas-iga,-0.01776936836540699,0.5214146805542419
väljaütlemiste,-0.1290198266506195,0.650853904372706
otsis,0.2667289078235626,0.21493843683477787
koalitsioonilepingust,0.10595505684614182,0.3810504650412412
lastehoiu,0.36864393949508667,0.1435627918128497
registreerimiseks,0.147158682346344,0.33160171744595923
torkas,-0.12762047350406647,0.6414302397898279
inspiratsiooni,0.036401186138391495,0.4512063705800089
sotsiaalteenuseid,0.20911121368408203,0.2709784594446607
tundidel,-0.33478665351867676,0.8356327418532334
kaardistanud,0.12033160030841827,0.3586792264857408
ühtäkki,0.0944044217467308,0.3911329937793301
osutusid,-0.4234495759010315,0.888995206847603
ravimiseks,0.3461442291736603,0.1618175819564085
töökogemuse,0.21911515295505524,0.2620248523240746
helir,-0.6506675481796265,0.9698972366619752
varasemaks,0.021703751757740974,0.4658879717669555
gaasile,-0.127176433801651,0.6501738071974081
haiglatesse,0.3757646679878235,0.13893616392375174
investeeringust,-0.18024973571300507,0.7035358785748511
vaataksime,-0.18579354882240295,0.7019337964185952
ideedest,-0.25448814034461975,0.7712274297478776
konkurentsiametiga,0.3810838758945465,0.1346947294804579
rahastati,0.09014096111059189,0.39575840257751116
tänavaid,-0.06286613643169403,0.5790243909401043
teatatakse,0.026017608121037483,0.4666664731560557
pankrotihalduri,0.29432982206344604,0.19659448065621765
illuka,0.15948861837387085,0.323633971073621
nõrgemaks,0.4840896427631378,0.07371028074229702
ähvardavad,-0.11968249827623367,0.6356454781893454
kehtestasime,0.22433941066265106,0.2584683805346538
as-iga,-0.07352963089942932,0.5844810240706992
omaste,0.3529167175292969,0.1530024947346844
lähedast,0.4059884548187256,0.11648213535934726
levikust,0.4133799076080322,0.11492805243540682
mentaliteedi,-0.052999790757894516,0.5639738962032088
sotsiaalpartneritega,0.12808391451835632,0.3533954653801109
veskimägi,-0.35929080843925476,0.8555917065029386
tunnistasite,0.011415020562708378,0.48603661616092186
õppematerjalid,0.20466381311416626,0.2700089064752842
tänasega,-0.027499983087182045,0.5319844805593315
piusa,-0.02613532729446888,0.5307767834841843
süvariik,-0.420375257730484,0.8921463741508946
omamata,0.36078307032585144,0.1471466151962053
ekspordiks,0.26907190680503845,0.2202029652393046
kuludesse,0.293600469827652,0.19579202302357301
puhkeaja,0.3808926045894623,0.13627666610953149
haridustoetus,-0.0366741418838501,0.5423760502054967
keskkonnaministeeriumiga,0.23942328989505768,0.2405920005159412
aseesimehed,-0.10549675673246384,0.6209801949965223
üleandmisel,0.009378676302731037,0.4910555004204782
kulda,-0.21878673136234283,0.7386181957768023
kitsaskohtade,-0.018185323104262352,0.5159464481435538
kuusikute,-0.07204771041870117,0.5798030658504375
metsa-,0.04460994899272919,0.4409808033014282
erametsaomanike,0.21998685598373413,0.2627011684953481
heaperemehelikult,-0.49035102128982544,0.9228277580986833
alandamiseks,0.3434159755706787,0.15361475952060843
166,0.32180508971214294,0.17366216795863032
analüütikute,-0.21804599463939667,0.7398804683746362
e-residendi,0.31454673409461975,0.18475513509269892
kontrollita,0.29026463627815247,0.20144773491269885
korteriomandi,0.04991110414266586,0.4372147054454988
rotatsioon,0.10827989131212234,0.38454907744508726
479,0.4834403693675995,0.07933185151554534
illegaalset,-0.007791943848133087,0.5099998472396354
veo,0.10151814669370651,0.3846362213741287
isu,-0.633952260017395,0.9681471451513591
tervisekeskus,0.30364519357681274,0.18824646304905523
tõhusamad,0.21924318373203278,0.2639094999022369
lähistel,-0.14100396633148193,0.6624131150032313
narva-jõesuu,0.02397087775170803,0.46781516457393924
lubamist,0.578454852104187,0.04375218992275387
mõttetut,0.24186505377292633,0.2372807378146018
parafraseerides,-0.39766064286231995,0.8814735547610503
lõpptähtaeg,-0.29621973633766174,0.8083570758553736
kogud,0.015523075126111507,0.47733358643927604
aastapäeval,-0.4844783544540405,0.9264188742308261
nemadki,0.35393109917640686,0.15426440600720193
kaubamärgi,-0.08634139597415924,0.6009609903255637
rahvaesinduse,-0.3546774685382843,0.846780348157158
tippspetsialiste,0.05543271824717522,0.4408450895539707
mitte-eesti,0.26481419801712036,0.21313652946377393
küpsed,0.08761905878782272,0.3975342618882155
leitavad,-0.02866900898516178,0.5291938208946692
keskendudes,0.14742539823055267,0.3306449471929772
katusorganisatsioonid,0.07547290623188019,0.40969554644929973
filosoofiliselt,0.0584145113825798,0.43340337897738257
harju-,0.11482863873243332,0.3701819162865594
näppude,-0.3619404435157776,0.8545120515869249
hooldekodusid,0.48376336693763733,0.07924702182252585
juur,0.02230023965239525,0.47549631331536824
valvatud,-0.09232727438211441,0.5999333198556897
meelsasti,-0.009320193901658058,0.5108746784557912
itaaliast,-0.1248893067240715,0.6444281490618918
pöörati,0.04655727744102478,0.4435231403330846
paadunud,-0.4051598310470581,0.8815033853274016
suveräänsusest,-0.13364708423614502,0.6479581885967423
vesinikutehnoloogia,0.12911143898963928,0.3479023398483734
maaomanikele,-0.08190114796161652,0.5968758486216769
sümboolse,0.2910020351409912,0.196851522049185
kontrollkomiteesse,0.19944581389427185,0.2881130121483013
teadusnõukogu,-0.11474671214818954,0.634280503139836
eriplaneering,-0.016605708748102188,0.5117019893513077
muusikat,-0.16951026022434235,0.6932464937574261
järveoja,-0.2718017101287842,0.7859638984476969
ringkonna,-0.15218108892440796,0.6758273307918496
padrunit,0.1818641573190689,0.2957535049095591
ajaloolased,-0.08240816742181778,0.590626774176723
taxify,0.22091513872146606,0.2606315586229728
lihtsus,-0.009313988499343395,0.5162378995574239
loenguid,0.4894823133945465,0.07859361917649721
kasumeid,0.026879921555519104,0.4700960174597789
kontsentratsioon,-0.13260963559150696,0.6464333426068906
lahkuks,0.21564282476902008,0.2653140760358086
investori,-0.0028005654457956553,0.5109845547652633
maksja,0.15748098492622375,0.320441572537423
kõrgepalgalisi,0.12596651911735535,0.35533195420703834
valitsejate,-0.28134045004844666,0.7906666195131937
väljakäidud,-0.25990042090415955,0.769786393104641
ligiga,-0.338233083486557,0.8337608105677243
teada-tuntud,0.2812945544719696,0.20823413756320308
kehtivatele,-0.0038600722327828407,0.5021739495626487
unusta,-0.4323064386844635,0.8964744169232024
kutsuks,-0.26925280690193176,0.7846052358334106
koondati,0.25428441166877747,0.22511800150633143
jõustruktuuride,-0.06999063491821289,0.5767017389013013
kavatsused,-0.31865838170051575,0.8214912178907154
heitunud,0.20645172894001007,0.2724615662590366
kroonilt,0.25482702255249023,0.23598541843099485
männi,-0.3741898834705353,0.8666115440091208
suitsetamist,0.04331400245428085,0.4414469968236624
sihtasutuses,0.1700931340456009,0.3087276440479322
spordivaldkonnas,0.06324618309736252,0.4299340430738201
olemasolul,0.5793089866638184,0.04479186589862194
eri-,0.5845381617546082,0.0452976803587013
"kultuuri-,",0.20038938522338867,0.2805416863840202
aktsepteeritakse,-0.07213336229324341,0.5789576394379716
maavanemale,-0.1987871676683426,0.721583805105664
tegevusena,-0.19673633575439453,0.7177721656809012
riigisaladus,-0.027325840666890144,0.5322060007203975
taastuvad,0.1375364363193512,0.3389868874033588
kohtumisest,-0.2112383395433426,0.7274698909451208
läbirääkimist,0.7806577682495117,0.010873940401559423
suheldud,0.2603846788406372,0.22379877635943357
retoorikaga,-0.46338915824890137,0.9135263979936833
madalapalgalisi,0.37330228090286255,0.13614395970183224
ladina-ameerika,0.19518539309501648,0.28669022077669826
kaoksid,0.12297260761260986,0.35448735587059843
valikuvabadus,-0.1612837016582489,0.6768954228741699
olekut,-0.09344185888767242,0.6164104967752817
julgeolekupoliitikat,-0.3620867431163788,0.8560364274676062
nõudlik,-0.04307588189840317,0.5539908096232761
kõnelesin,-0.25245073437690735,0.7659915792924343
teemas,-0.027907099574804306,0.535874656293063
projektidesse,0.22231951355934143,0.25918085795421164
kasutusest,0.04621124267578125,0.44361999791133566
konfliktiga,-0.18368887901306152,0.7051051134025422
ettevaatavalt,0.09560313820838928,0.38974134713471975
sammudele,-0.18336032330989838,0.7058891859672168
õppuste,-0.06918665766716003,0.5758978965242503
baltikumis,-0.17271432280540466,0.690269279825088
kongressil,-0.47281011939048767,0.9151580314060214
kaalepi,-0.5313032269477844,0.9411405987111878
tekstile,-0.1692371964454651,0.6819731571034942
kritiseeris,-0.2124963253736496,0.7320698223636705
riigijuhid,-0.01982678286731243,0.5273346831968317
vaikida,-0.4220852553844452,0.8911050343046765
panustamise,-0.009567242115736008,0.5122944445375426
ebaoluline,0.41724926233291626,0.11005758748662187
suurendata,0.43620800971984863,0.10080005918534662
lähiaja,0.03754919394850731,0.45451489598344363
kainet,-0.31396108865737915,0.8208478394725363
lähtusin,-0.26690733432769775,0.7802266754138443
laiendan,0.6483917236328125,0.028217494413389166
tolku,-0.3617437481880188,0.8523078586731487
tuvastamisel,0.37115567922592163,0.13498279878620156
kindlustamisel,-0.07720205932855606,0.5891380674599715
sotsiaalhoolekandes,0.25394803285598755,0.22270398656140233
võimsa,-0.2457854151725769,0.7639503388657434
piirdunud,0.20294202864170074,0.28003673614495206
mõjuv,0.2713337540626526,0.21165850172546818
615,0.17450979351997375,0.30208829295235173
kaaslased,-0.07996325939893723,0.59185359206777
märkamine,0.4699215292930603,0.08762139550389592
pikaaegse,-0.04038572683930397,0.5428752238083724
kari,-0.2233477681875229,0.7386317467496679
edaspidise,0.07067558914422989,0.4244049328853168
kutseõppes,0.5268215537071228,0.06182578629427904
puhtamaks,-0.11834381520748138,0.6316649057625408
majapidamise,0.09164983779191971,0.39498627989036983
esinejad,-0.23649144172668457,0.752638713675029
tugipersonali,0.5903807282447815,0.04439745145200069
jätkusuutlikkusele,0.1155046671628952,0.3625055866994299
kõrvaldamine,0.2151871621608734,0.268274988247315
pagan,-0.06194794550538063,0.5824594160975879
huvitavalt,0.04739513248205185,0.4587160723164091
asendas,-0.3139137029647827,0.8218610541931645
koolitatakse,0.43966910243034363,0.0992903586310625
erialadele,0.1663421094417572,0.3133159240997996
panustasid,0.09889457374811172,0.38435590567425215
hoiakutes,-0.018694153055548668,0.5240261897060261
haridusministrina,-0.23385895788669586,0.7535402184544657
seadusemuudatusi,0.04946848750114441,0.4414254975882198
elevant,-0.36700209975242615,0.8576510489494596
kasvavaid,0.3908294141292572,0.12783731133728127
asutamisel,-0.15713287889957428,0.6820223935234131
materjalist,-0.3099592924118042,0.819977980834175
küsijaga,-0.2929246127605438,0.8031925882708006
pisendada,-0.05792136490345001,0.5774619345488379
tervemad,0.12165834754705429,0.3595115200471174
kriisisituatsioonis,0.402125746011734,0.12195315271405738
tagune,-0.06348990648984909,0.5727810506796893
tihumeetri,0.14232715964317322,0.33649625179523857
sulgemisest,-0.016790572553873062,0.5202998837955795
personalikulud,0.2732445299625397,0.21106722401917222
külastasin,-0.03423004969954491,0.5439630959971505
tõlgendatav,0.23025614023208618,0.25471814093466993
põhiliste,0.01573547162115574,0.48529343038371897
tagasiminek,-0.33531564474105835,0.840000250755333
instituuti,0.3695818781852722,0.13896013281096775
"2,2%",0.20805469155311584,0.26555272930475393
eluasemekulud,0.015545147471129894,0.4792752712476458
käsitletava,0.2189483940601349,0.2619399559112675
märgatud,-0.021064545959234238,0.5259188747227037
ühikutega,-0.03383162245154381,0.5386918209247777
alkoholiaktsiisist,0.28942468762397766,0.20081770265806198
vaese,0.08365193754434586,0.39961410447643575
maasse,-0.23450088500976562,0.7571206934862262
paranduste,-0.19456307590007782,0.717995892498576
taimekaitseseaduse,0.39420774579048157,0.12306639781876161
väljaõppega,0.2208116203546524,0.2582697940268952
hinne,0.16621117293834686,0.3197988587953551
turuhinnaga,-0.27634507417678833,0.7856597202744975
fondile,-0.061527904123067856,0.5670003445973094
marginaalse,0.42257118225097656,0.10866668221095366
ümberõpe,0.24119731783866882,0.2394904317507207
tervikpilt,-0.007867143489420414,0.5123712973285914
tänapäevast,0.4760541319847107,0.0823730564605355
kütusest,-0.044664692133665085,0.5586413865112937
pankadelt,0.2992858290672302,0.19184853815240865
balticconnectori,0.11719729751348495,0.3652899033809711
mõistsin,0.09693831205368042,0.38819661076379675
üürimajade,-0.03200548142194748,0.5403556649844554
sotsiaalteenused,0.17531602084636688,0.3070865609109924
kvaliteetseid,0.32704681158065796,0.17328803694208506
lasteaiaõpetajatele,0.24036720395088196,0.23588383218258846
hoolitsevad,0.19466611742973328,0.28677478672838197
kinnisvarasse,0.3168202042579651,0.18578683157509723
22 000,0.23122692108154297,0.257256321136211
astuks,0.17033207416534424,0.3021552576355908
väljumiseks,0.1790187507867813,0.3054576271787819
võimsusi,-0.02397540584206581,0.5272373025386794
likvideerimisel,0.11260388046503067,0.37636979679999416
algfaasis,0.25439754128456116,0.22540240101594589
diislikütus,-0.05731946974992752,0.5671906444377735
selgusetu,0.10461348295211792,0.3819801893970548
kehtivusaja,0.34193843603134155,0.15688946888273614
massiimmigratsiooni,0.11916802078485489,0.3617082590573957
korraldusest,-0.005644789431244135,0.49831403572442856
söö,0.02372443489730358,0.4728169412018226
kvalitatiivselt,0.040750592947006226,0.45165175002230407
viimisega,0.4416033923625946,0.09827650174863178
hõlmas,0.27392300963401794,0.21526789794139045
kavandades,0.04339757189154625,0.4509172627397816
maru,-0.24484550952911377,0.7554985730058885
avalikustas,-0.12557260692119598,0.643644279146829
joo,0.18059396743774414,0.295169698831108
absoluutalkoholi,0.15830665826797485,0.3216283962464347
radikaalselt,0.21438731253147125,0.26223154298736484
mõttetult,-0.24026069045066833,0.7522810455667976
finantsdistsipliini,0.18116380274295807,0.29914751810332896
delfis,-0.14616146683692932,0.6641198996285571
väärteomenetlust,0.1824704110622406,0.30265642540405246
tunnistaja,0.02203311398625374,0.4785198278235977
tõendamise,0.4025549590587616,0.12156377685836994
leebemad,-0.024507729336619377,0.5279346474828197
südametunnistusega,-0.2737644910812378,0.7894456541912929
kättesaamise,0.22991259396076202,0.25496712457124227
valusam,0.16525208950042725,0.31608734138912187
kasvutempo,-0.025235652923583984,0.527942184665014
tõmbekeskus,-0.32355421781539917,0.8267995466266855
lülitatakse,0.3773140013217926,0.13163920504584525
planeerivad,0.3167691230773926,0.174113576493656
regionaalministrile,-0.1131734699010849,0.6335059088026147
tülikas,0.2433493435382843,0.24028074925689635
ärisaladuse,0.27170848846435547,0.21312228622194396
merereostuse,0.14860422909259796,0.33718134947765377
töödeldakse,0.427402138710022,0.10413831030586285
lühendamine,0.07908131927251816,0.41163614870989285
61.,0.09241953492164612,0.38956247636815067
vaimupuudega,0.4962836802005768,0.07453932699923949
ahelas,0.3197058141231537,0.1728575507471739
neljandast,-0.07640057802200317,0.5854153470504732
raadiuses,0.11930355429649353,0.3621300021107683
juhatada,-0.5963730216026306,0.9596040562865682
salvestada,-0.16529925167560577,0.6817005022058658
katnud,-0.14824268221855164,0.6632405667513317
äriühingutes,-0.005188926123082638,0.5074622190190796
osanike,0.06742347776889801,0.4207246498163212
liitlaskohustusi,-0.17233099043369293,0.6919689551220232
egiidi,-0.27055904269218445,0.7865567250335979
rahuvalvemissioonil,0.17349524796009064,0.30275193408946643
sügisesse,0.041663773357868195,0.44855644009741513
rahastamisse,0.07834061235189438,0.4096909420178153
kalandusturu,-0.015787215903401375,0.5183418613329476
vallbaum,-0.5567820072174072,0.9463783741897032
rumm,-0.07706988602876663,0.5887922795194533
sõnapaari,-0.3005916178226471,0.8113010414490461
osutatava,0.3077281415462494,0.18748441361028045
autonoomne,0.06012412905693054,0.43270208727987636
eestilt,0.3627326190471649,0.14508852516165116
talvisel,0.13790860772132874,0.34397733517839924
kodutarbijate,0.0294953603297472,0.4659277771780519
vabatahtlikuna,0.2544069290161133,0.22623329203627285
valimisliit,-0.2503264546394348,0.767067973311814
viitsinud,-0.12146921455860138,0.6339852644947082
audiitorkogu,0.2989490330219269,0.19444119211579047
katkestamine,-0.12287772446870804,0.6431118982545012
ülevaatamise,0.0723317340016365,0.4185966251513423
üheteistkümnes,0.26550257205963135,0.2192046011035138
tööhõiveprogrammi,-0.0158130694180727,0.5181541933865016
julgeolekuolukorra,0.05819707363843918,0.4309978576693406
sildistamine,-0.1919516921043396,0.7137884383706216
osaleksid,0.30032092332839966,0.1915116659959344
riigireformiga,-0.1913425624370575,0.7113445546141447
formaalsed,0.06530220806598663,0.4240483356360769
orava,-0.0036528881173580885,0.49812229086469106
kodukandi,0.3029935657978058,0.18696150108686727
hääletasin,-0.18439924716949463,0.7051491357423807
järgu,-0.03992621600627899,0.550282969622729
kombinatsioon,-0.14029915630817413,0.6603504695044478
globaalsel,0.3126220107078552,0.17989591416884465
mõtetes,-0.13244439661502838,0.6515792756953431
inimväärne,0.19694358110427856,0.28489799365974733
kriisikomisjoni,-0.13536013662815094,0.6550387358232082
sinise,-0.2117665857076645,0.7328037096790037
erimärgistusega,0.2398015856742859,0.2417464534943754
kompenseerita,-0.2021080106496811,0.7146834952748927
kartust,-0.21150089800357819,0.7322606898578377
taskukohane,0.11538881063461304,0.36541220131881724
gümnaasiumiosa,0.190236434340477,0.29112262418415735
teravat,0.337959885597229,0.16187262333008068
põhinema,0.5049809813499451,0.0709839829806086
hüva,-0.37956881523132324,0.8653434359943504
kiirabiteenuse,0.5508313775062561,0.057330259450162124
õigustatuks,0.37914425134658813,0.1419849914516742
asula,-0.14169535040855408,0.6589201119432186
hõivatute,0.2868880033493042,0.20105232784653282
"4,2",0.08384069800376892,0.39912416101440606
475,0.14586757123470306,0.333631887259781
aspektidega,-0.04966514930129051,0.5542893085948372
päritoluga,-0.010194811038672924,0.5082029875068287
import,-0.33238381147384644,0.8339709377918312
politseist,0.310551255941391,0.17986971181189204
organisatsioonist,0.39475178718566895,0.1287262068515802
kohtutud,0.19983699917793274,0.2736241277243414
tutvus,-0.0013511833967640996,0.5032353506890386
surus,-0.19786366820335388,0.7169514603019866
