,female_effect_size,female_p_value
valijad,-0.06295403838157654,0.5664153943219177
mõelge,-0.4041679799556732,0.8819439368246129
sõltu,0.05845893174409866,0.4292185038227191
algatus,-0.5181059241294861,0.9385533081752122
toetamist,0.031880978494882584,0.4670456411151941
riigiasutuste,0.1973794549703598,0.2805924386171291
usaldus,-0.6778619289398193,0.9759332188654681
panust,-0.17785099148750305,0.7004015594581773
haridusele,0.22083480656147003,0.2592488835230212
küsimustest,-0.21800218522548676,0.7355850221174403
töö-,0.25297555327415466,0.23408682253970636
sissetulekute,0.3110642731189728,0.1781645541290281
esitamiseks,0.10505838692188263,0.381125922672485
vaktsiini,0.27347469329833984,0.20708317157231337
põllumajanduspoliitika,-0.10760937631130219,0.6259743603178857
väärtuste,0.2135399580001831,0.26500951865069045
partner,-0.688746988773346,0.9780372866992132
püsti,-0.3438352048397064,0.8464694873149187
läbipaistev,0.03247469291090965,0.4641052875460183
tänulik,-0.4042051434516907,0.8824807067114876
elluviimiseks,0.00950708705931902,0.48599010665593356
piire,-0.2106744796037674,0.7294353678289871
vajadused,0.08758516609668732,0.39611486801206786
õppetoetuste,0.3102925717830658,0.18358843818578685
määramise,0.20678023993968964,0.27378459063886806
turvaline,-0.012832701206207275,0.5104323207376131
loeb,-0.04294278100132942,0.5471516971959707
ministrilt,-0.13010206818580627,0.6502175117459139
sõnastada,-0.05497267097234726,0.5654609402760864
karistuse,0.13790656626224518,0.3476299688781429
sõnavõtt,-0.6983259320259094,0.9778119838301104
marek,-0.4871502220630646,0.9216705199375184
osalise,0.32408198714256287,0.17147598281907994
ettepanekutest,-0.17148683965206146,0.6934523225180322
mõttega,-0.22893375158309937,0.7394053361040137
suhelda,-0.3697633445262909,0.8582956370145912
suurendatakse,0.16537891328334808,0.31151724248549173
vastustest,-0.0088283009827137,0.5115332491992746
juurdepääsu,-0.02427213080227375,0.5299404158695946
missioonil,-0.0019429299281910062,0.5011423782179748
siht,-0.6130900979042053,0.9602016582885888
kasumi,-0.20089039206504822,0.7219523532496673
vähenema,0.5580092668533325,0.05028193857744134
võtsin,-0.11964734643697739,0.6386700129270949
õieti,0.03140178695321083,0.46574709042379014
riigilõivu,-0.1395106166601181,0.6567402690984936
avaldust,-0.1559242159128189,0.6825826985242086
ainete,0.4276101589202881,0.10634794611386034
detsember,0.025395115837454796,0.4699921007345573
teemale,-0.07626091688871384,0.584252629445414
märk,-0.7189880013465881,0.9822940318135013
küsisime,0.047219496220350266,0.4449040151629231
põhjustatud,0.36365994811058044,0.14167044428753406
keskkonnamõju,-0.0479811355471611,0.5507268074612603
riiklikud,0.11140244454145432,0.37694606864259494
augustil,-0.19563555717468262,0.7173564638065298
tõniste,0.05980363488197327,0.4324109965488886
keeld,-0.500786542892456,0.9289430710085157
tunnustan,-0.4434724450111389,0.9039320383422456
ülesannet,0.018422013148665428,0.4822955976894082
valitakse,0.05274613946676254,0.43726137977873514
valitsuste,0.039806656539440155,0.4519038089006493
regioonis,-0.2945299446582794,0.8093476248789722
tendents,-0.48924434185028076,0.9219723732505122
liidule,-0.23803162574768066,0.7542760751995965
patsiendi,0.34686318039894104,0.15728130147502117
valima,0.31641027331352234,0.1818456145650753
juske,0.06702081114053726,0.41585594091763844
taotlema,0.4358889162540436,0.09759649891047562
võimalustest,0.03224235400557518,0.46592705457101713
sularaha,-0.15583427250385284,0.6722652505097967
partnerid,-0.1899564564228058,0.7046865341338516
reservide,-0.0620197169482708,0.5708007104150079
möönan,0.04167141020298004,0.4509457906436083
pikemas,0.5341886281967163,0.061248878794802564
talituse,0.13348592817783356,0.35756825776200385
mängu,-0.4756411910057068,0.9145895480915317
majandusse,0.006421512458473444,0.48561157686814327
seitsmenda,0.07397601008415222,0.41178982719215673
õiguses,0.014097018167376518,0.48753157987426754
jätkusuutlikkuse,0.1628280133008957,0.3166975192105038
78,-0.13827545940876007,0.654325560327385
välisministeerium,0.023473553359508514,0.4687637223832628
esindajaid,-0.42598646879196167,0.8926097833417319
250,-0.4325685501098633,0.8998063496657854
metsanduse,0.17428074777126312,0.3091154851068022
miinus,-0.40620389580726624,0.8786380346445011
ootan,-0.41206094622612,0.8859300159884378
prognoosid,-0.1054135113954544,0.628869205732066
katab,-0.22824932634830475,0.7464902343735752
kontseptsiooni,0.05291682109236717,0.4424132164322354
kokkuhoid,-0.3262634575366974,0.8285326166489162
euroopasse,0.15200132131576538,0.32407252177986845
tõlgendada,-0.10146651417016983,0.6171644002146187
seadusmuudatuse,0.07767026871442795,0.41204503304779805
piirkondade,0.15074919164180756,0.32931693755510416
kaljulaid,-0.5642412900924683,0.9492460938678047
vabas,-0.0708264485001564,0.5789204163598963
piiride,0.17040042579174042,0.31330841412733357
tulenevaid,0.056327324360609055,0.42918470349278204
tellida,-0.19544830918312073,0.7186617535459289
astuma,0.3442660868167877,0.1585146746457824
kohtlemine,-0.03156003728508949,0.539595638607601
alar,0.058670710772275925,0.4231930796664478
territooriumi,-0.14058227837085724,0.6541315302149314
kiidetud,0.08944487571716309,0.4021567156301912
marianne,-0.5181906819343567,0.9325914398887326
elust,0.1528247743844986,0.3283903713322217
kolleege,-0.4218185842037201,0.8871610360698238
heidy,-0.21799515187740326,0.7329995654822361
stalnuhhini,-0.16211771965026855,0.6799658462926621
lubadus,-0.6910088062286377,0.9784834642261061
taskust,-0.24809622764587402,0.7665534347177112
haiglad,0.11153429001569748,0.3703687630990864
120,0.03411499410867691,0.4603551721960488
jäätmete,0.32411471009254456,0.16915120842200837
lasteaia,0.45348143577575684,0.09412169838031437
ga,-0.3352060914039612,0.8378000621681558
liikmesriikides,0.05296562239527702,0.43707819244199797
institutsioonid,-0.007565011736005545,0.5066604630089908
kahetsusväärselt,0.06405194848775864,0.42360988177050507
vähenemist,0.2808346748352051,0.20837367765811687
nõustun,-0.11372137069702148,0.6342038059069844
rahaliste,0.1389363408088684,0.3393286382859628
regionaalse,0.2280728667974472,0.25459512159082576
enamuse,0.17695169150829315,0.3040623645646787
staatuse,0.23588792979717255,0.2421836456175992
põhjendused,-0.07333909720182419,0.5880648549592098
arutamiseks,0.09323247522115707,0.39956571306518573
esitame,0.09832029789686203,0.390009908606086
lepiti,0.1641334444284439,0.32166743344909454
surnud,0.2520699203014374,0.23220774289194535
simsoni,0.30354899168014526,0.18693437354016185
veb,-0.49765655398368835,0.9260870765371311
objekt,-0.5067583918571472,0.9317201720355461
pikki,-0.29994621872901917,0.8077392260494649
konventsiooniga,0.014123291708528996,0.4829911569642755
volikogus,-0.3540639877319336,0.8503766795815207
kärpida,-0.603631854057312,0.9593636398426321
märku,-0.3158147633075714,0.8235642654392035
pöördus,-0.6193349957466125,0.9652511187384412
reforme,-0.645034670829773,0.9693117709071004
põhjalikku,0.18208472430706024,0.2934556302552096
lugedes,-0.4326159358024597,0.8998426313141674
valitsemisalas,0.09528609365224838,0.39219196958980174
mängus,-0.58225017786026,0.9558417059456625
tänasest,0.044468507170677185,0.4458351525574943
sissetulekut,0.1351245492696762,0.33887586814054294
ukse,0.08528497070074081,0.39848918597798044
registri,-0.05754484981298447,0.5733081443600722
põhiseadusest,0.09830334037542343,0.38322296240249565
vabandan,-0.2768295407295227,0.7886029938800239
auditi,-0.19140973687171936,0.7172281195233121
kodakondsusest,0.18473182618618011,0.29816448575921184
purga,-0.01558160874992609,0.5210161162151015
tarbijale,0.06379176676273346,0.4262475087782649
ebavõrdsust,0.0028374050743877888,0.49480671350050076
noore,0.5671297907829285,0.05061746166591241
käed,-0.2975301742553711,0.8146698186951544
jõustus,0.0475427582859993,0.4438278134428384
käsitlevad,0.10719406604766846,0.37924011914033884
isikust,-0.04648108407855034,0.555901426428181
järgnevad,0.09230799227952957,0.39447380207732996
analüüsitud,0.08803118765354156,0.39229217192519883
gruusia,-0.3215760588645935,0.8216246485293486
käesolev,0.03127920255064964,0.4643392916204204
büroo,-0.06243942677974701,0.5747741351916112
reservid,-0.4731602370738983,0.9173679721377856
valga,0.29873284697532654,0.18955058785396095
raport,-0.5060703158378601,0.9297919661266308
ettevõtjatel,-0.1616997867822647,0.6844593004103561
kaovad,0.0554184764623642,0.4399147420178203
vett,-0.21903273463249207,0.7372832042530931
korraldama,0.23313842713832855,0.24727409209360807
väärtused,-0.0356108732521534,0.5377966922032678
õigusriik,-0.31264716386795044,0.8201399649440768
selguse,0.31048232316970825,0.18532339611040882
rahvaliidu,-0.08528061956167221,0.5991283086380323
valija,-0.3074522316455841,0.8139557168116571
eksperte,-0.08128993213176727,0.5973826733922584
loobuma,0.41646596789360046,0.10978195297445004
elektrooniliselt,-0.14549575746059418,0.6644575407380071
lisavahendeid,-0.06472427397966385,0.5729782161166381
demokraatlik,-0.5004201531410217,0.9240303919075965
käsitles,0.025593189522624016,0.4665847501455114
tehnilist,0.12501586973667145,0.36214121900821405
palling,-0.3241194486618042,0.8307398719540335
konventsioon,-0.11440823972225189,0.6316868154729369
elanikku,0.07563117146492004,0.41592069912739316
esitavad,0.09956669062376022,0.3883191578801286
läänemets,-0.20562860369682312,0.7289123076354652
uudiseid,-0.3683057427406311,0.8616961966499921
tähendus,-0.3407400846481323,0.8404008582239441
sündis,0.3819113075733185,0.13076512362112336
sõidavad,-0.12533943355083466,0.6431060401343949
strateegiline,0.054563384503126144,0.44106959158272807
kavatse,-0.05865860357880592,0.5713181853428138
meeldiv,-0.4707567095756531,0.9148970406086869
materjalid,-0.1918690949678421,0.7106331455902304
keskliit,-0.41801929473876953,0.8853806260726371
lapsel,0.1793527603149414,0.29965243770386774
kogus,-0.4333157241344452,0.8983733948600221
volituste,0.15449006855487823,0.32805566774216466
erasektor,-0.14622308313846588,0.6618976817624231
kirju,-0.5373179912567139,0.9433728041208483
vabad,-0.16728195548057556,0.6879585393950275
raamatu,0.19765335321426392,0.28486105052496535
eesmärgist,0.11861908435821533,0.36291548154264897
üksuste,0.05088388919830322,0.4402433600581912
karistada,-0.18398649990558624,0.6988051845598611
talvel,-0.5613954663276672,0.9493962436560544
hispaania,-0.5895815491676331,0.9570945213909264
alustuseks,0.11872132122516632,0.36150203390992597
regiooni,0.0033662174828350544,0.4997121886811706
varasemate,0.12339284271001816,0.3617615862087087
investeeringuteks,-0.0010099750943481922,0.502478743983482
53,0.25744694471359253,0.23091054801355593
omaniku,0.22056105732917786,0.255944099380628
kuritegevuse,0.31211748719215393,0.1864806450453913
määramisel,0.04018997400999069,0.45093344258174317
muutmata,0.15241622924804688,0.3234967847952228
maaelukomisjon,-0.21913298964500427,0.7362697246706591
101,-0.31869786977767944,0.8217901749997596
sisekaitseakadeemia,0.24918779730796814,0.23741242010469654
poliitik,-0.6067075133323669,0.9606126041490138
kuuga,-0.009122909978032112,0.5071556308080309
leo,0.20260834693908691,0.27286268877238606
repsi,-0.20654846727848053,0.7265678824202251
hüvitamise,0.24837085604667664,0.23593522806651723
mõtleb,-0.2072358876466751,0.7222873702017555
rait,-0.43269872665405273,0.89435066180185
vaher,-0.3988349139690399,0.8830918488875974
kooselu,0.1949206441640854,0.2766384475294569
ettevõtetel,-0.13005705177783966,0.6484904036331632
hoidmine,-0.2305193394422531,0.7540530086919616
eelnimetatud,0.26200348138809204,0.22386716511515292
maksukorralduse,0.012242821045219898,0.4859682288074977
kandidaatide,-0.009081317111849785,0.5110932722149875
ressursid,-0.2074943631887436,0.7248451523344495
lähemal,0.463143914937973,0.08841537218237927
ruttu,-0.6754768490791321,0.9771019202827776
täiskasvanud,0.7253076434135437,0.016091908504537233
mõtle,-0.61073899269104,0.9610255628246914
elamisluba,0.0379464365541935,0.4550804288161817
maaomavalitsuste,0.11231137812137604,0.37567351886118083
raidma,0.13895194232463837,0.33841123129847706
lotman,-0.3140745460987091,0.8183673874487065
tundma,0.3957368731498718,0.12318005840783952
äriühingute,0.18898504972457886,0.28246558976607683
seonduvat,0.31998878717422485,0.1728741984972828
vastutav,0.2472340166568756,0.2367862658492661
kaotamine,-0.04809553921222687,0.5547807988224418
jätkuks,0.12324337661266327,0.3593692944719111
mõtlevad,-0.02539020963013172,0.530331747073523
vastutama,0.3500007688999176,0.15387992434935138
pädev,0.2658204138278961,0.21401530970206073
personali,0.2602415680885315,0.2222704772744667
teave,-0.5649866461753845,0.9476155506237209
toimetada,-0.18207627534866333,0.6985311828611731
järgneb,0.10400023311376572,0.3792930802130481
ühineda,-0.09139777719974518,0.6071664930482579
õpilastele,0.11674939095973969,0.36502724557983046
kaitseministeerium,0.06317561864852905,0.4274635389818128
arvestatav,0.05248241871595383,0.4359852093178138
sügava,0.6162143349647522,0.0372796579111041
korraldamiseks,-0.008150540292263031,0.5119808394788748
töövõimereformi,0.1586039513349533,0.31887638948633723
registrisse,-0.12260802835226059,0.6466087328996742
tagajärgi,-0.028404520824551582,0.5327410991060791
maale,-0.17849472165107727,0.7035136579168477
demokraatliku,-0.14965669810771942,0.6625968095879811
töötuna,0.2098793387413025,0.26958195658003015
toetasid,-0.27615591883659363,0.7877609890386323
39,0.0019490771228447556,0.49786135421370437
vastamiseks,0.16692432761192322,0.31364290999152533
inimesest,0.026728488504886627,0.47328019819612077
survet,-0.3640937805175781,0.8512883424213165
tamme,-0.4797462821006775,0.9187258642934829
politseinike,0.22954998910427094,0.24980137450134188
kohtunik,-0.1954239159822464,0.71442521556637
iseloomuga,-0.11258126050233841,0.6281590216424331
milling,0.24270139634609222,0.2417545829563429
tallinnasse,0.26613280177116394,0.21648741406263505
teavitada,-0.17217949032783508,0.6899524563037617
koda,-0.3858961760997772,0.8686280572828599
kaotavad,0.09848758578300476,0.38726040907126835
toimetulek,0.1707567721605301,0.31062918459126265
kaitsevõime,-0.10564841330051422,0.6162192830079138
sotsiaalkaitseminister,-0.017998626455664635,0.5192560007546446
dmitri,0.012503637000918388,0.4858278521528173
jaotus,-0.2667802572250366,0.7822195185967045
tõestada,-0.2888674736022949,0.7953144381454264
pensionikindlustuse,0.18368850648403168,0.29354818404080796
takistada,-0.28311818838119507,0.7939880066691385
tunti,0.09807475656270981,0.38876980331907607
õigusaktide,0.19970308244228363,0.28300287794442847
euroraha,0.05536668002605438,0.4295539315830168
deklaratsiooni,-0.09739191830158234,0.6152110804838014
veebruaris,-0.30798688530921936,0.8187406801521145
nõusoleku,0.19589479267597198,0.28831984761039964
alustab,0.14015549421310425,0.34116350835162956
pange,-0.2577647864818573,0.7748123260988884
tugi,-0.45773550868034363,0.9104981032176891
suruda,-0.5565482378005981,0.9491118254733307
lapsevanem,0.40834248065948486,0.11990277155300699
46,0.4291705787181854,0.1067338857243153
püha,-0.27094510197639465,0.7805178756640948
leheküljel,-0.4205145537853241,0.8864545073682468
koolidele,0.05420420691370964,0.43731934523217597
töötuskindlustuse,0.21712201833724976,0.2601488299333461
eduard,-0.2459225058555603,0.7671018379278363
struktuur,-0.25964611768722534,0.7766714062806759
juhtumite,0.4143773913383484,0.11161897519252739
toimiv,-0.2115860879421234,0.7282218877654556
tagamisel,0.014956960454583168,0.4762890883920351
juuli,-0.03483618423342705,0.5415009938594286
justiitsministri,-0.07509829849004745,0.5836241622343212
hukka,0.0846966952085495,0.40033510457802324
põllumajandusminister,-0.2536410391330719,0.7710269587218208
katmiseks,-0.09729384630918503,0.6098527547674295
katri,-0.10186566412448883,0.6125934252336527
hallemaa,0.10653544217348099,0.3745456649531824
hoidnud,-0.11840426921844482,0.6413153839683237
sihtasutus,-0.31130754947662354,0.8136430852251701
poliitilises,0.011247863061726093,0.4889268658662721
langus,-0.07060236483812332,0.5840762610979796
ülle,0.0996650904417038,0.38514273257322706
85,0.01784598082304001,0.484323265014059
ühendada,-0.061148177832365036,0.5734563268360874
sanktsioone,-0.4030655026435852,0.8782505584093954
mõõta,-0.34946590662002563,0.8474924795815231
punktiga,-0.22955524921417236,0.7490518067988166
väitega,-0.2115744948387146,0.7253367132699913
kõrgemat,0.36137640476226807,0.1447453042410577
töölt,0.23357047140598297,0.25465052617139583
lehekülge,-0.22003629803657532,0.740039423127036
tehtavad,0.12334907054901123,0.356298160986255
situatsiooni,0.027442611753940582,0.47078286719598617
paberil,-0.42799249291419983,0.8929077077713504
teadmiseks,-0.0019724653102457523,0.5043836578082903
saajate,0.21866969764232635,0.2640580144310143
prantsuse,0.06321229785680771,0.43049130919122147
põhilised,0.11613829433917999,0.3690107859919547
temaatikat,-0.16590768098831177,0.6819077799435388
lubati,-0.28859391808509827,0.7964271195553216
kasvaks,0.5694959163665771,0.047251990162170854
võrdluses,-0.055265214294195175,0.561021947889987
trahvi,-0.42677614092826843,0.8938434436516915
heale,0.014968760311603546,0.4793466007879088
rahvastikuregistri,0.13270623981952667,0.34861176209834754
oskusi,-0.11128116399049759,0.6324040035432574
sooja,0.2811506986618042,0.203105570647378
rene,-0.06977685540914536,0.5852434418019707
hääletamine,-0.21927224099636078,0.7415627471762876
sõltuvad,0.12096055597066879,0.36186295428426196
2003.,-0.29358410835266113,0.8029022328199235
arvutused,-0.1712827831506729,0.6855532243028706
ettepanekust,-0.2157505452632904,0.7333916273666332
sotsid,-0.16795572638511658,0.6963206194543312
saarte,-0.030508125200867653,0.5358589043719876
arutelule,-0.09106655418872833,0.605229722319082
kohtud,0.18409650027751923,0.2941926183056083
perearstid,0.17143283784389496,0.30335578182216616
kohaldada,-0.13493086397647858,0.6543539756993808
reservi,-0.7374976277351379,0.9846451559337837
veeteede,0.126063272356987,0.354136624362569
huvidest,-0.13920429348945618,0.6603488321680757
kajastatud,0.1530797779560089,0.32993609144301594
edastada,-0.07741054147481918,0.5904271414649322
rahastatud,0.17007432878017426,0.31051885581303873
püsib,-0.1520579606294632,0.6698288892509682
halvad,0.0233781561255455,0.4744373672883728
afganistani,-0.060152191668748856,0.5725824172430358
ilmnenud,0.42682281136512756,0.10657584349315563
sõnastuses,-0.12298828363418579,0.6403561435468993
läheneda,0.019508540630340576,0.47726126606705144
ootused,-0.027747640386223793,0.5210055151873876
loomisel,-0.10867206752300262,0.6259899426351384
põhimõtetest,-0.09516390413045883,0.6069699091803715
meelis,-0.8516604900360107,0.9926172874917577
mikko,-0.27833449840545654,0.792209298899484
küsi,-0.2643596827983856,0.7769189528997479
eeldame,0.18572627007961273,0.2981268945960249
väärtust,0.11061709374189377,0.3776617454417821
põhja,-0.12886430323123932,0.6444166478545705
ekspordi,0.04720357805490494,0.4446889375313712
aafrika,0.007153121754527092,0.49134206047024287
mõjutanud,0.0773034542798996,0.4121320181120064
koroonaviiruse,0.19134174287319183,0.2846435046795983
eksami,0.4949542284011841,0.07242839550428393
allik,0.38928961753845215,0.1234661981833014
ühemõtteliselt,0.02256888523697853,0.4718823607504731
omandireformi,0.13238570094108582,0.34780976763594595
rahastust,0.01851414330303669,0.4724961359206489
valituks,0.04379231855273247,0.45517024854485055
väiksemaid,0.16055305302143097,0.3154921353045227
parlamendiliikmed,-0.11536643654108047,0.6322995181012417
autode,0.03590746596455574,0.4533204066155825
pandeemia,0.10566812008619308,0.3840482042575455
loetelus,-0.4784987270832062,0.9162785387351607
regulatsioonid,-0.046017300337553024,0.5459487311584156
asjaolude,0.37531858682632446,0.13835783317555062
selgitan,0.03164755553007126,0.46768612702069046
aasta-aastalt,0.20973704755306244,0.27145095282360154
kuludest,-0.017581194639205933,0.5270031511385044
kutse,0.2544335424900055,0.23439772194844144
väited,-0.12037459015846252,0.6425501991785292
parandama,0.2772471010684967,0.2084853391716035
õiguslikult,0.08438941091299057,0.40179733782834626
lapsetoetuse,0.11568247526884079,0.3718787802579886
segadus,-0.38704654574394226,0.8683030939938008
peaasjalikult,-0.056819699704647064,0.561828901922823
direktor,-0.32729434967041016,0.830972018101229
rahvuse,0.32282528281211853,0.1765474040735775
juhtima,0.10548186302185059,0.3798673143471625
langetamine,0.027259457856416702,0.467777319527521
programmid,-0.18814104795455933,0.707343162756569
õiguslikku,0.2737272381782532,0.20900206757639395
tegevusloa,0.12117764353752136,0.36111535303119824
efsf-i,0.13437218964099884,0.34647919879453326
pagulaste,0.21821026504039764,0.25944357177232025
järeldada,-0.23141542077064514,0.7538964800761931
ligipääsu,0.08078117668628693,0.40689035348594826
hinnangud,-0.09934981167316437,0.6100907009142935
jagu,-0.29672324657440186,0.8035203110040612
kuuluvate,0.08421056717634201,0.4037082680732186
eesmärkidest,0.05648843199014664,0.43384888543841593
haiguse,0.5739188194274902,0.04785291938490632
otsusest,-0.36097991466522217,0.85217674322121
reaalse,0.4133550226688385,0.11549253855568076
aluste,0.29312488436698914,0.20432632328786815
tunde,0.25368136167526245,0.22920435415614238
43,0.5066812634468079,0.06677571002406268
õppelaenu,0.7020441293716431,0.020042881051028805
suurendamist,0.20346678793430328,0.2721608078416643
tarbijatele,-0.035074591636657715,0.5398212396204305
konsensust,-0.15615010261535645,0.6786340257200466
lähitulevikus,0.3017955720424652,0.19130700419860747
kaheksanda,0.09207463264465332,0.38670074975319135
programmide,0.08988641202449799,0.3970702332452225
siseministri,-0.11398819088935852,0.629318860611445
moodustamise,0.1583029180765152,0.31768478432434344
aprillist,0.061608221381902695,0.42568471547225095
nimed,-0.19449827075004578,0.7194692989714983
erakoolide,0.35378336906433105,0.1503969916824197
puude,0.5449807047843933,0.055560823884762356
positiivsed,-0.007012701593339443,0.5071870412594972
kahele,0.10225983709096909,0.3823326526365711
soosaar,-0.2180001586675644,0.7368162084345344
huvisid,-0.29938217997550964,0.8059618505189273
arvele,-0.28557711839675903,0.7971537446299057
üksmeelselt,-0.1969553679227829,0.7133291382312128
sooviti,-0.061891477555036545,0.5704595157642978
ühtset,-0.06479089707136154,0.5817820546304254
akkermann,-0.6559534072875977,0.9734480316202725
eelarvepoliitika,-0.21245065331459045,0.7329915891855789
valimiskomisjon,-0.20615871250629425,0.7289242350742005
kallase,-0.06039831042289734,0.5711782325854158
tõstmiseks,-0.0603041835129261,0.5760798329717979
sätete,0.2624785900115967,0.2259547684329417
õnnestus,-0.7516956925392151,0.9856353953724112
nimetan,-0.15334579348564148,0.6733930557749108
nõustu,-0.146088108420372,0.6683181162468818
ukrainale,-0.15037506818771362,0.667234148660965
arvutada,-0.21379819512367249,0.7308662204369658
hirmu,0.05672701075673103,0.43903649751466
käibemaksuseaduse,-0.0307769738137722,0.5401043895146221
sõjaline,-0.08084359019994736,0.5960947200176892
nõutakse,0.26064616441726685,0.22398757385815082
püüdsin,-0.31542298197746277,0.8197610143057853
ants,-0.533988356590271,0.941572392319345
kokkuvõtteks,-0.047801148146390915,0.5531722370486968
analüüsis,-0.19430486857891083,0.715682432841001
kvalifikatsiooni,0.21521945297718048,0.26832109642548707
laiemas,0.4691448509693146,0.0829412088225232
lahkuda,-0.10380488634109497,0.6128695837148854
vähendanud,0.07516899704933167,0.4075782542601154
lõpu,-0.23718659579753876,0.7551506019913139
56,0.0566895455121994,0.4405665403938702
sadam,-0.5411645174026489,0.9425863016137237
registris,-0.3588135838508606,0.8513176613185571
kuulajad,-0.08513954281806946,0.5989274709418557
rahvahääletuse,0.13250532746315002,0.34959570686055363
eurolt,0.07053790241479874,0.41432351862149686
vedelkütuse,0.08850566297769547,0.4006505720830238
tervishoiusüsteemi,0.1299372762441635,0.348404028371851
lisandväärtust,0.0006903132889419794,0.4905742393535035
"2,5",0.15964922308921814,0.3148999798137334
lõpetades,0.04630659148097038,0.4443149956112947
lubatakse,0.11715254187583923,0.37332010304437524
istuvad,-0.0412176176905632,0.5491236746984337
avaldusi,-0.38593724370002747,0.8691421798603489
koostanud,-0.021527908742427826,0.5270756047666383
maruste,0.08415860682725906,0.40492247260716785
hääletab,-0.3822985291481018,0.8666372378921381
pädevuse,0.23160922527313232,0.24712917512048138
vassiljevi,0.026934785768389702,0.4626588411834901
ammendumiseni,-0.023408614099025726,0.52718124394312
tulumaksust,-0.31040486693382263,0.8216370737602687
üksikute,0.32241225242614746,0.17533755779565863
toimetulekutoetust,0.2556948661804199,0.23285285556697088
töösse,0.19285336136817932,0.2875669349692983
andmetele,0.0009427385521121323,0.5009925776211835
suurendama,0.33366701006889343,0.16515569864636825
korraldatakse,0.06274263560771942,0.42941819788365443
taotlust,-0.055067211389541626,0.5665081490150621
värske,-0.07542303949594498,0.5873912796410858
sisuka,0.022128667682409286,0.47282727876611697
seisukohaga,-0.38662204146385193,0.8736424565682234
töötajat,0.05633467435836792,0.44017701128463693
konkurentsiameti,0.03237491846084595,0.4682592685357898
moodi,-0.09133143723011017,0.6115919196942083
jäeti,0.03631630912423134,0.45643569847619303
leevendamiseks,-0.007584615144878626,0.5101912247018294
gümnaasiumis,0.32300958037376404,0.17809993176252603
protokoll,-0.5667091608047485,0.9489247628728189
sambasse,-0.21756668388843536,0.7440860837044825
arutleda,-0.14786575734615326,0.6681800105452207
kohtla-järve,0.37607210874557495,0.1319212097734186
kotkas,0.08361160755157471,0.40540840230031805
lastekaitse,0.31436461210250854,0.17959587192870008
kauba,-0.31109538674354553,0.8158613830246316
edendada,-0.15926842391490936,0.6779886764817987
ühiskonnast,0.040805883705616,0.4534886530612686
oktoobris,-0.19928669929504395,0.720193290095896
õiget,0.1622319370508194,0.3206244142221908
tunnustatud,0.013863537460565567,0.4780890365682695
ilusat,-0.39460667967796326,0.8733844875067176
nimetab,-0.05534280464053154,0.5660421520999444
ametlik,0.058866970241069794,0.4316900669006094
vanemaid,0.20802751183509827,0.27410259812874516
lõpetame,-0.014840771444141865,0.5142423830443632
keskvalitsuse,0.09364612400531769,0.3890971928404794
majanduskomisjonilt,-0.12651251256465912,0.6445149478506638
maksmiseks,-0.03057423047721386,0.5394694641157689
ebaõiglane,-0.1813303381204605,0.7029958326954736
aruannet,-0.3546092212200165,0.8488314817436539
saadab,0.009118061512708664,0.4845939313325933
nurga,-0.5467591285705566,0.9444205122844123
mikrofoni,-0.25779449939727783,0.7760196652548192
kuulutada,-0.2805182635784149,0.7957130900873177
tugevasti,-0.10809904336929321,0.6209258259925704
üht-teist,-0.10390239208936691,0.6185525367644173
läbiviimise,0.19149711728096008,0.28389224287731896
vaheline,-0.03784867376089096,0.5458932894640183
adekvaatne,0.11298941820859909,0.3700531188835663
tasandusfondi,-0.007778088562190533,0.5085466500982638
looduse,0.15769140422344208,0.3267690821284377
helmut,-0.1850598007440567,0.7105906884346075
madala,0.35604730248451233,0.1512179472215115
tooteid,-0.24285447597503662,0.7543556605236614
üheski,0.16015572845935822,0.3263687090979429
panete,0.03112097457051277,0.4605625629921343
afganistanis,-0.09844450652599335,0.6213982403619138
õigus-,0.12054956704378128,0.36364305703820166
õunapuu,-0.032138410955667496,0.539678947258169
hiiumaa,-0.2519517242908478,0.7680623558556834
töövõime,0.2506149113178253,0.2286000459591282
uurimiskomisjoni,0.005742762703448534,0.5009812742670153
väiksemate,0.299228698015213,0.19064996003102097
2022,0.15931561589241028,0.3189991114230706
andsime,0.011055688373744488,0.4886892500562432
võimude,0.04829031229019165,0.44572410199639667
lahendamata,0.21653497219085693,0.265712093970885
arendamist,0.1290484070777893,0.35129583010134535
kokkuleppel,0.24662616848945618,0.23517087511032542
piima,0.35279354453086853,0.15327025816123485
oskus,-0.2387547343969345,0.7580099331499561
realiseerida,0.007902092300355434,0.4998765001276614
menetletud,0.2033248096704483,0.27026627982084706
iseseisva,0.18014980852603912,0.2997897391763993
lähtuvad,0.10479652881622314,0.3801005117247861
laaneti,-0.1420748233795166,0.6556503090757053
vaesus,0.17556868493556976,0.30739876097116836
asus,-0.5617433190345764,0.9499364004221493
staatus,-0.1828206181526184,0.6995413070131808
veebruar,-0.21576346457004547,0.7361869669024991
töötud,0.31312406063079834,0.18550456271919158
valdkonnaga,0.12311729043722153,0.3650347399283669
ühendatud,0.2443794310092926,0.24033786015206404
täitevvõimu,0.10771497339010239,0.3775220485060464
lugemisega,-0.13360267877578735,0.6527660906940989
novembriks,0.030006079003214836,0.46990712232087384
ostab,0.0010754988761618733,0.5028720370605502
