topic_words3,EKRE,Eesti Vabaerakonna fraktsioon,Fraktsioonitud,Isamaa,Keskerakond,Reformierakond,Sotsiaaldemokraadid
ts parvlaeva parvlaevad,0.001440922190201729,0.005270092226613966,0.003875968992248062,0.0,0.0,0.0028222013170272815,0.0
tsernoboli represseeritud oigusvastaselt,0.001440922190201729,0.0,0.0,0.0,0.0,0.0,0.0
tulubaasi omavalitsustele omavalitsuste,0.002881844380403458,0.011857707509881422,0.005813953488372093,0.00205761316872428,0.0034423407917383822,0.0018814675446848542,0.0
tulubaasi tasandusfondi tulumaksuosa,0.0,0.0013175230566534915,0.0,0.00205761316872428,0.0051635111876075735,0.004703668861712135,0.0030864197530864196
tulumaksuvaba maksususteemi tulumaksu,0.004322766570605188,0.011857707509881422,0.007751937984496124,0.00411522633744856,0.012048192771084338,0.023518344308560677,0.006172839506172839
ugri rahvaste polisrahvaste,0.0,0.002635046113306983,0.0,0.0,0.0017211703958691911,0.0009407337723424271,0.0
uhistranspordi uhistransport uhistransporti,0.002881844380403458,0.005270092226613966,0.007751937984496124,0.07818930041152264,0.024096385542168676,0.010348071495766699,0.006172839506172839
ulejaagis struktuurses struktuurse,0.004322766570605188,0.007905138339920948,0.001937984496124031,0.006172839506172839,0.012048192771084338,0.053621825023518345,0.009259259259259259
ulikooliga kbfi instituudi,0.0,0.005270092226613966,0.005813953488372093,0.00205761316872428,0.0017211703958691911,0.0018814675446848542,0.0
uliopilased uliopilastele uliopilaste,0.011527377521613832,0.021080368906455864,0.007751937984496124,0.0,0.008605851979345954,0.0037629350893697085,0.006172839506172839
untso missioonide liikmesusest,0.001440922190201729,0.003952569169960474,0.003875968992248062,0.00411522633744856,0.0034423407917383822,0.020696142991533398,0.024691358024691357
utah jordaania energia,0.002881844380403458,0.0013175230566534915,0.0,0.0,0.0,0.0018814675446848542,0.0
uuring uuringut uuringu,0.004322766570605188,0.011857707509881422,0.0,0.00205761316872428,0.0,0.005644402634054563,0.006172839506172839
vabatahtlike komandode paasteameti,0.007204610951008645,0.0,0.005813953488372093,0.0,0.0051635111876075735,0.0018814675446848542,0.0030864197530864196
vaesuses suhtelises vaesuse,0.001440922190201729,0.0,0.001937984496124031,0.0,0.0,0.00658513640639699,0.0
vagivalla naistevastase perevagivalla,0.007204610951008645,0.0,0.001937984496124031,0.0,0.0017211703958691911,0.0037629350893697085,0.0030864197530864196
vagivallale vihakone ohutamine,0.018731988472622477,0.006587615283267457,0.001937984496124031,0.00411522633744856,0.0034423407917383822,0.0018814675446848542,0.0
vaikesaarte saarte pusiasustusega,0.001440922190201729,0.0,0.005813953488372093,0.00205761316872428,0.0,0.0,0.0
valdkonnad laekumisest fikseeritakse,0.001440922190201729,0.0,0.0,0.0,0.0,0.004703668861712135,0.0030864197530864196
valijate erakonda valijaid,0.005763688760806916,0.002635046113306983,0.003875968992248062,0.0,0.0068846815834767644,0.011288805268109126,0.0
valimisea valimisiga valimisoiguse,0.001440922190201729,0.0,0.003875968992248062,0.0,0.0017211703958691911,0.0,0.0030864197530864196
valimiskomisjon proteste valimiskasti,0.001440922190201729,0.0,0.0,0.00205761316872428,0.0017211703958691911,0.0,0.0
valimisliitude volikogusse volikokku,0.001440922190201729,0.08827404479578392,0.011627906976744186,0.024691358024691357,0.013769363166953529,0.008466603951081843,0.006172839506172839
valismaale valjarande valjaranne,0.010086455331412104,0.006587615283267457,0.001937984496124031,0.0,0.0068846815834767644,0.0018814675446848542,0.0
valispoliitika valispoliitikas diplomaatia,0.001440922190201729,0.003952569169960474,0.007751937984496124,0.00411522633744856,0.0034423407917383822,0.0018814675446848542,0.009259259259259259
valitsemisalade katteallikaks riigieelarves,0.0,0.0,0.0,0.0,0.010327022375215147,0.0,0.0
vallaga vald sauga,0.001440922190201729,0.015810276679841896,0.005813953488372093,0.00823045267489712,0.0068846815834767644,0.0,0.009259259259259259
vanemahuvitist vanemahuvitise vanemahuvitis,0.001440922190201729,0.002635046113306983,0.01744186046511628,0.0102880658436214,0.0017211703958691911,0.0009407337723424271,0.015432098765432098
varude varud varu,0.0,0.0,0.0,0.0,0.0017211703958691911,0.0,0.0
veb fondi uurimiskomisjon,0.004322766570605188,0.003952569169960474,0.013565891472868217,0.00411522633744856,0.025817555938037865,0.005644402634054563,0.009259259259259259
vee monopolide veeteenuse,0.001440922190201729,0.0,0.0,0.0,0.0,0.0,0.0
viirust vaktsineeritud viiruse,0.001440922190201729,0.0,0.0,0.0,0.0017211703958691911,0.0,0.0
virumaale virumaa toostusalade,0.004322766570605188,0.005270092226613966,0.003875968992248062,0.0,0.0068846815834767644,0.0037629350893697085,0.006172839506172839
voidusamba vabadussoja uurimiskomisjon,0.0,0.0,0.0,0.0,0.0017211703958691911,0.0,0.0
volakirjade keskpank volakirju,0.0,0.002635046113306983,0.003875968992248062,0.00411522633744856,0.0,0.0028222013170272815,0.0
volitust kaasuses jarvik,0.004322766570605188,0.0013175230566534915,0.003875968992248062,0.0,0.0017211703958691911,0.0037629350893697085,0.0
