topic_words3,EKRE,Keskerakond,difference
kinnisasja maad maa,0.0029239766081871,0.0045703839122486,-56.30712979890398
vaesuses suhtelises vaesuse,0.0038986354775828,0.0054844606946983,-40.676416819013056
liiklussurmade liikluses hukkunute,0.0038986354775828,0.0054844606946983,-40.676416819013056
oigusloome oigusloomes oiguspoliitika,0.0009746588693957,0.0018281535648994,-87.56855575868066
tapsustatakse ajakohastatakse nouete,0.0009746588693957,0.0018281535648994,-87.56855575868066
teadus teaduse arendustegevuse,0.0009746588693957,0.0018281535648994,-87.56855575868066
majandusaasta koondaruanne raamatupidamise,0.0009746588693957,0.0018281535648994,-87.56855575868066
jalitustegevuse jalitustoimingu sideandmete,0.0009746588693957,0.0018281535648994,-87.56855575868066
hansson ardo panga,0.0009746588693957,0.0018281535648994,-87.56855575868066
riigiabi komisjonilt loa,0.0009746588693957,0.0018281535648994,-87.56855575868066
vee monopolide veeteenuse,0.0009746588693957,0.0018281535648994,-87.56855575868066
hoiu pangad pankade,0.0009746588693957,0.0018281535648994,-87.56855575868066
maksuamet tolliamet tolliameti,0.0058479532163742,0.0073126142595978,-25.045703839123856
uhistranspordi uhistransport uhistransporti,0.0019493177387914,0.0027422303473491,-40.6764168190105
toovoimereformi toovoimega toovoimereform,0.0019493177387914,0.0027422303473491,-40.6764168190105
koolilouna koolitoidu koolitoit,0.0019493177387914,0.0027422303473491,-40.6764168190105
riigireformi riigireformist riigireform,0.0019493177387914,0.0027422303473491,-40.6764168190105
katteallikas katteallikaid katteallikat,0.0019493177387914,0.0027422303473491,-40.6764168190105
otsevalimise presidenti presidendi,0.0087719298245614,0.0100548446069469,-14.625228519194703
haale valimispaeval valimiste,0.016569200779727,0.0182815356489945,-10.334444563932133
elatisraha elatisabi elatise,0.0029239766081871,0.0036563071297989,-25.045703839123856
utah jordaania energia,0.0029239766081871,0.0036563071297989,-25.045703839123856
aasia aasias saatkonna,0.0029239766081871,0.0036563071297989,-25.045703839123856
tootuid tootute tootu,0.0029239766081871,0.0036563071297989,-25.045703839123856
elektri elektrit taastuvenergia,0.0097465886939571,0.0109689213893967,-12.54113345521031
konkurss konkursi konkurssi,0.0048732943469785,0.0054844606946983,-12.54113345521044
matusetoetust matusetoetus matusetoetuse,0.0087719298245614,0.0091407678244972,-4.2047531992681355
annetus erjk annetuse,0.0009746588693957,0.0009140767824497,6.215722120659672
ooteala piiriuletuse piiripunkti,0.0009746588693957,0.0009140767824497,6.215722120659672
kinnitamise paevakorra paevakord,0.0009746588693957,0.0009140767824497,6.215722120659672
post posti omniva,0.0009746588693957,0.0009140767824497,6.215722120659672
viirust vaktsineeritud viiruse,0.0009746588693957,0.0009140767824497,6.215722120659672
energiaagentuur agentuuri agentuur,0.0009746588693957,0.0009140767824497,6.215722120659672
kodualuse maamaksu maamaksust,0.0009746588693957,0.0009140767824497,6.215722120659672
domeenide domeeni interneti,0.0009746588693957,0.0009140767824497,6.215722120659672
lipud lippude lipp,0.0009746588693957,0.0009140767824497,6.215722120659672
psuhhiaatri alaealine psuhhiaatrilist,0.0019493177387914,0.0018281535648994,6.215722120659672
erimargistatud kutust kutuse,0.0019493177387914,0.0018281535648994,6.215722120659672
pensionitous pensionitousu pension,0.0029239766081871,0.0027422303473491,6.2157221206596756
tooandja tervisesse maksuvabalt,0.0038986354775828,0.0036563071297989,6.2157221206571025
suuria euroopasse turgis,0.0048732943469785,0.0045703839122486,6.215722120657614
miili baasvorgu lairiba,0.0048732943469785,0.0045703839122486,6.215722120657614
keeleoskust oskuse keeleoskuse,0.0058479532163742,0.0054844606946983,6.215722120657969
valimisliitude volikogusse volikokku,0.0107212475633528,0.0100548446069469,6.215722120658689
eelarves riigieelarves reservist,0.0107212475633528,0.0100548446069469,6.215722120658689
alkoholi kange lahja,0.0155945419103313,0.0146252285191956,6.215722120657707
opositsioonis koalitsiooni opositsiooni,0.0155945419103313,0.0137111517367458,12.077239488117089
liitlaste ohutorje keskmaa,0.0107212475633528,0.0091407678244972,14.74156556423499
riigikontrolli auditi auditit,0.0077972709551656,0.006398537477148,17.938756855575928
ajakirjandus ajakirjanduse ajakirjandust,0.0068226120857699,0.0054844606946983,19.613476103421117
huvigruppe huvigruppide kaasatud,0.0068226120857699,0.0054844606946983,19.613476103421117
kandidaadi kandidaati kandidaat,0.0038986354775828,0.0027422303473491,29.66179159049475
inflatsiooni inflatsioon hinnatous,0.0029239766081871,0.0018281535648994,37.47714808043979
normitehnika mojude eeskiri,0.0029239766081871,0.0018281535648994,37.47714808043979
riigipuha puhade tahtpaevade,0.0019493177387914,0.0009140767824497,53.10786106032984
samba sammas sambasse,0.0019493177387914,0.0009140767824497,53.10786106032984
apteeke apteegid apteekide,0.0019493177387914,0.0009140767824497,53.10786106032984
korterelamute kortermajade kredexi,0.0019493177387914,0.0009140767824497,53.10786106032984
poolte kokkuleppel huvitise,0.0019493177387914,0.0009140767824497,53.10786106032984
relva relvade relvaluba,0.0058479532163742,0.0036563071297989,37.47714808043807
prokuratuur prokuratuuri prokuror,0.0126705653021442,0.0091407678244972,27.858247785121815
moisteid moiste moisted,0.0048732943469785,0.0027422303473491,43.7294332723958
kaasne lisakulutusi riigieelarvele,0.0048732943469785,0.0027422303473491,43.7294332723958
leping ratifitseerida lepinguga,0.0116959064327485,0.0082266910420475,29.661791590493635
karistuse karistus tingimisi,0.0107212475633528,0.0073126142595978,31.793252451387623
metsa metsade mets,0.0038986354775828,0.0018281535648994,53.10786106032984
tulumaksuvaba maksususteemi tulumaksu,0.0087719298245614,0.0054844606946983,37.477148080439356
taanis saksamaal hollandis,0.0077972709551656,0.0045703839122486,41.384826325411005
piima toorpiima toodangut,0.0068226120857699,0.0036563071297989,46.40898406894692
kirik kiriku maarja,0.0029239766081871,0.0009140767824497,68.7385740402199
etv saateid pbk,0.0029239766081871,0.0009140767824497,68.7385740402199
eelarvele kulude riigieelarvele,0.0029239766081871,0.0009140767824497,68.7385740402199
president ilves presidendi,0.0029239766081871,0.0009140767824497,68.7385740402199
valispoliitika valispoliitikas diplomaatia,0.0029239766081871,0.0009140767824497,68.7385740402199
loomi loomade loomad,0.0029239766081871,0.0009140767824497,68.7385740402199
noukogudesse ariuhingute noukogudes,0.0029239766081871,0.0009140767824497,68.7385740402199
ametiuhingute tooandjate keskliit,0.0029239766081871,0.0009140767824497,68.7385740402199
kantsler kantsleri riigisekretar,0.0029239766081871,0.0009140767824497,68.7385740402199
keskkonnaameti uhendamine uhendamise,0.0029239766081871,0.0009140767824497,68.7385740402199
memorandumi moistmise memorandum,0.0029239766081871,0.0009140767824497,68.7385740402199
lahususe voimude lahusus,0.0058479532163742,0.0027422303473491,53.10786106032984
pensionifondide pensionifondid fondid,0.0058479532163742,0.0027422303473491,53.10786106032984
nord stream streami,0.0058479532163742,0.0027422303473491,53.10786106032984
toonadalal istungid taiendaval,0.0048732943469785,0.0018281535648994,62.48628884826387
kauguhendus avaksite ettekandjalt,0.0048732943469785,0.0018281535648994,62.48628884826387
valimisea valimisiga valimisoiguse,0.0048732943469785,0.0018281535648994,62.48628884826387
valismaale valjarande valjaranne,0.0116959064327485,0.006398537477148,45.292504570384416
salastatud valisteabe riigisaladuse,0.0068226120857699,0.0027422303473491,59.80673805171129
ulejaagis struktuurses struktuurse,0.0097465886939571,0.0045703839122486,53.107861060329284
volakirjade keskpank volakirju,0.0058479532163742,0.0018281535648994,68.7385740402199
missiooni missioonile missioon,0.0087719298245614,0.0036563071297989,58.318098720292525
jarviku jarvik maaeluministri,0.0126705653021442,0.006398537477148,49.50077344958559
kaitseliit kaitseliidule kaitseliidu,0.0077972709551656,0.0027422303473491,64.83089579524737
veb fondi uurimiskomisjon,0.0107212475633528,0.0045703839122486,57.37078278211749
palgalohe soolist meeste,0.0107212475633528,0.0045703839122486,57.37078278211749
direktiivi direktiiv ulevotmise,0.0068226120857699,0.0018281535648994,73.2044920344742
terviseandmed isikuandmeid terviseandmeid,0.0058479532163742,0.0009140767824497,84.36928702010994
valijate erakonda valijaid,0.0136452241715399,0.0054844606946983,59.80673805171084
lipu laevu kaubalaeva,0.0097465886939571,0.0027422303473491,71.8647166361982
slovakkia ungari portugal,0.0155945419103313,0.006398537477148,58.96937842778822
piirivalve valvamise valvamine,0.0097465886939571,0.0018281535648994,81.24314442413211
rahvahaaletuse rahvahaaletus rahvahaaletusel,0.016569200779727,0.0054844606946983,66.89966663082066
salvestisi salvestised salvestiste,0.0214424951267056,0.0082266910420475,61.63370450390565
elamisluba elamisloa viisa,0.0126705653021442,0.0009140767824497,92.78582477851234
rail trassi balticu,0.016569200779727,0.0045703839122486,72.4163888590171
krimmi agressiooni ukraina,0.0185185185185185,0.0054844606946983,70.38391224862916
rahvuse rahvust rahvusriik,0.0214424951267056,0.0073126142595978,65.89662622569381
vagivallale vihakone ohutamine,0.0204678362573099,0.006398537477148,68.7385740402197
efsf esm kreekale,0.0185185185185185,0.0045703839122486,75.31992687385754
pollumeestele pollumehi pollumehed,0.0185185185185185,0.0027422303473491,85.19195612431486
abielu kooselu samasooliste,0.0419103313840155,0.0173674588665447,58.56043535563976
piirilepingu piirileping piirilepingut,0.0243664717348927,0.0036563071297989,84.99451553930525
pagulasi pagulased pagulaste,0.0311890838206627,0.0054844606946983,82.41544789762354
muraste kase kompleksi,0.0077972709551656,0.0,100.0
idapiiri piiririba valjaehitamine,0.0058479532163742,0.0,100.0
oigusriik oigusriigi oigusriigist,0.0048732943469785,0.0,100.0
louis freeh kremli,0.0048732943469785,0.0,100.0
volitust kaasuses jarvik,0.0048732943469785,0.0,100.0
lasteaia lasteaias lasteaiakoha,0.0029239766081871,0.0,100.0
muundatud geneetiliselt gmo,0.0029239766081871,0.0,100.0
varude varud varu,0.0029239766081871,0.0,100.0
teekasutustasu autode autod,0.0029239766081871,0.0,100.0
haiguspaevade haiguspaevi haiguspaeva,0.0019493177387914,0.0,100.0
piirikontrolli schengeni valispiiri,0.0019493177387914,0.0,100.0
riigiloivude riigiloivud riigiloivu,0.0019493177387914,0.0,100.0
uuring uuringut uuringu,0.0019493177387914,0.0,100.0
reklaami reklaam alkoholireklaam,0.0019493177387914,0.0,100.0
danske filiaali rahapesu,0.0019493177387914,0.0,100.0
kala kalurid kalurite,0.0019493177387914,0.0,100.0
valdkonnad laekumisest fikseeritakse,0.0009746588693957,0.0,100.0
vaikesaarte saarte pusiasustusega,0.0009746588693957,0.0,100.0
tootuna arvele ariuhingu,0.0009746588693957,0.0,100.0
eripensioni valjateenitud staazi,0.0009746588693957,0.0,100.0
raamatukogu pimedate raamatukogude,0.0009746588693957,0.0,100.0
talupidajate kaubanduskoja kaubanduskoda,0.0009746588693957,0.0,100.0
kandidaati kandidaat valituks,0.0009746588693957,0.0,100.0
ootuse oigusparase oiguskindluse,0.0009746588693957,0.0,100.0
kolledz kolledzi turi,0.0009746588693957,0.0,100.0
ugri rahvaste polisrahvaste,0.0009746588693957,0.0,100.0
seksuaalse vangistusega vaarkohtlemise,0.0,0.0,
kulukuse krediidi kiirlaenude,0.0,0.0,
ulikooliga kbfi instituudi,0.0,0.0,
huvihariduse huvitegevuse huviharidus,0.0,0.0,
tootuli lepitaja ametiuhingute,0.0,0.0,
tervist tervis tervisega,0.0,0.0,
koosoleku elektrooniline koosolekut,0.0,0.0,
laari laar kandidatuuri,0.0,0.0,
annetused annetusi annetuste,0.0,0.0,
skais arendused infosusteemide,0.0,0.0,
liibanonis missioonil pikendamine,0.0,0.0,
planeeringu keskkonnamoju keskkonnamojude,0.0,0.0,
ametipalkade riigiteenijate korgemate,0.0,0.0,
riigimetsa majandamise noukokku,0.0,0.0,
ammendumiseni kaheni pikendada,0.0,0.0,
tantsupeo laulu traditsiooni,0.0,0.0,
aardla pria pealtnagija,0.0,0.0018281535648994,-inf
korteriuhistu korteriomanike korteriuhistute,0.0,0.0073126142595978,-inf
jahimehed jahimeeste jahti,0.0,0.0009140767824497,-inf
rongi rongide rongid,0.0,0.0009140767824497,-inf
riigikontrolor karis riigikontrolori,0.0,0.0036563071297989,-inf
puude raskusastme puuet,0.0,0.0018281535648994,-inf
lisaeelarve lisaeelarves lisaeelarvega,0.0,0.0009140767824497,-inf
kusimusena tahtsa tahtsusega,0.0,0.0009140767824497,-inf
humni humn laulda,0.0,0.0027422303473491,-inf
kohtla jarve johvi,0.0,0.0100548446069469,-inf
inimarengu aruanne aruandes,0.0,0.0018281535648994,-inf
jaatmeid liigiti prugi,0.0,0.0009140767824497,-inf
kaitsekulud kaitsekulutused kaitsekulude,0.0,0.0045703839122486,-inf
deklaratsiooni deklaratsioone deklaratsioonis,0.0,0.0036563071297989,-inf
kasvavad tuleval kasv,0.0,0.0018281535648994,-inf
kohanimenoukogu vonnu mulgi,0.0,0.0027422303473491,-inf
kohtutaiturite kohtutaitur kohtutaituri,0.0,0.0036563071297989,-inf
kusija vastaja vastasin,0.0,0.0009140767824497,-inf
tsernoboli represseeritud oigusvastaselt,0.0,0.0009140767824497,-inf
rahvaalgatuse rahvaalgatus rahvahaaletus,0.0,0.0054844606946983,-inf
kontrollin haaled kandidaadi,0.0,0.0009140767824497,-inf
koolituse koolitus koolitusele,0.0,0.0009140767824497,-inf
korrata stenogrammist vabandan,0.0,0.0018281535648994,-inf
pensioni pension sammas,0.0,0.0054844606946983,-inf
operatsioonil sojalisel panustamisel,0.0,0.0018281535648994,-inf
oiglase virumaale ulemineku,0.0,0.0018281535648994,-inf
lae korgepalgaliste lagi,0.0,0.0018281535648994,-inf
hadaolukorda eriolukord eriolukorra,0.0,0.0027422303473491,-inf
abipolitseinik abipolitseiniku abipolitseinike,0.0,0.0009140767824497,-inf
valitsemisalade katteallikaks riigieelarves,0.0,0.0009140767824497,-inf
fie fuusilisest isikust,0.0,0.0091407678244972,-inf
virumaale virumaa toostusalade,0.0,0.0146252285191956,-inf
haalte kandidaatidele haaletamisest,0.0,0.0009140767824497,-inf
aituma infotundi jahimehed,0.0,0.0009140767824497,-inf
vagivalla naistevastase perevagivalla,0.0,0.0018281535648994,-inf
haaletamissedel haaletamiskasti sedeli,0.0,0.0018281535648994,-inf
koneleja konsensuslikud repliigi,0.0,0.0009140767824497,-inf
hiv narkomaania epideemia,0.0,0.0009140767824497,-inf
tarbijakaitse amet ametile,0.0,0.0018281535648994,-inf
lng terminali gaasi,0.0,0.0082266910420475,-inf
teenuseid teenused teenust,0.0,0.0027422303473491,-inf
maantee neljarealiseks ppp,0.0,0.0009140767824497,-inf
teenistuse teenistuses avalikus,0.0,0.0018281535648994,-inf
mes maale maaelu,0.0,0.0009140767824497,-inf
teatri teater rahvusooper,0.0,0.0009140767824497,-inf
objekti anu raua,0.0,0.0018281535648994,-inf
voidusamba vabadussoja uurimiskomisjon,0.0,0.0,
