topic_words3,EKRE,Eesti Vabaerakonna fraktsioon,Fraktsioonitud,Isamaa,Keskerakond,Reformierakond,Sotsiaaldemokraadid
tootuli lepitaja ametiuhingute,0.0,0.001445086705202312,0.0,0.004545454545454545,0.0,0.0017035775127768314,0.0
tootuna arvele ariuhingu,0.0009746588693957114,0.0,0.0056022408963585435,0.013636363636363636,0.0,0.0034071550255536627,0.0
toovoimereformi toovoimega toovoimereform,0.001949317738791423,0.0,0.012605042016806723,0.004545454545454545,0.002742230347349177,0.005110732538330494,0.0
treenerite spordi sport,0.0009746588693957114,0.001445086705202312,0.004201680672268907,0.00909090909090909,0.003656307129798903,0.0034071550255536627,0.007633587786259542
ts parvlaeva parvlaevad,0.010721247563352826,0.002890173410404624,0.0070028011204481795,0.0,0.02102376599634369,0.0,0.0
tsernoboli represseeritud oigusvastaselt,0.0,0.0,0.0,0.0,0.0009140767824497258,0.0,0.0
tulubaasi omavalitsustele omavalitsuste,0.004873294346978557,0.002890173410404624,0.004201680672268907,0.004545454545454545,0.014625228519195612,0.0034071550255536627,0.0
tulubaasi tasandusfondi tulumaksuosa,0.003898635477582846,0.004335260115606936,0.0028011204481792717,0.004545454545454545,0.02010968921389397,0.0034071550255536627,0.015267175572519083
tulumaksuvaba maksususteemi tulumaksu,0.008771929824561403,0.014450867052023121,0.0070028011204481795,0.022727272727272728,0.005484460694698354,0.059625212947189095,0.003816793893129771
ugri rahvaste polisrahvaste,0.0009746588693957114,0.001445086705202312,0.0,0.004545454545454545,0.0,0.0017035775127768314,0.0
uhistranspordi uhistransport uhistransporti,0.001949317738791423,0.0,0.0,0.004545454545454545,0.002742230347349177,0.0068143100511073255,0.003816793893129771
ulejaagis struktuurses struktuurse,0.009746588693957114,0.008670520231213872,0.0014005602240896359,0.004545454545454545,0.004570383912248629,0.02385008517887564,0.003816793893129771
ulikooliga kbfi instituudi,0.0,0.01300578034682081,0.0014005602240896359,0.0,0.0,0.0,0.003816793893129771
uliopilased uliopilastele uliopilaste,0.001949317738791423,0.005780346820809248,0.0,0.013636363636363636,0.004570383912248629,0.0,0.003816793893129771
untso missioonide liikmesusest,0.0009746588693957114,0.001445086705202312,0.008403361344537815,0.0,0.002742230347349177,0.013628620102214651,0.015267175572519083
utah jordaania energia,0.0029239766081871343,0.0,0.0028011204481792717,0.0,0.003656307129798903,0.0,0.003816793893129771
uuring uuringut uuringu,0.001949317738791423,0.002890173410404624,0.0028011204481792717,0.0,0.0,0.0,0.0
vabatahtlike komandode paasteameti,0.004873294346978557,0.0072254335260115606,0.01680672268907563,0.013636363636363636,0.010968921389396709,0.008517887563884156,0.011450381679389313
vaesuses suhtelises vaesuse,0.003898635477582846,0.0,0.0070028011204481795,0.01818181818181818,0.005484460694698354,0.0034071550255536627,0.007633587786259542
vagivalla naistevastase perevagivalla,0.0,0.004335260115606936,0.004201680672268907,0.004545454545454545,0.0018281535648994515,0.013628620102214651,0.015267175572519083
vagivallale vihakone ohutamine,0.02046783625730994,0.001445086705202312,0.004201680672268907,0.0,0.006398537477148081,0.0034071550255536627,0.007633587786259542
vaikesaarte saarte pusiasustusega,0.0009746588693957114,0.002890173410404624,0.004201680672268907,0.0,0.0,0.0068143100511073255,0.0
valdkonnad laekumisest fikseeritakse,0.0009746588693957114,0.0,0.0,0.0,0.0,0.0,0.0
valijate erakonda valijaid,0.01364522417153996,0.001445086705202312,0.0028011204481792717,0.004545454545454545,0.005484460694698354,0.0,0.003816793893129771
valimisea valimisiga valimisoiguse,0.004873294346978557,0.004335260115606936,0.00980392156862745,0.013636363636363636,0.0018281535648994515,0.0017035775127768314,0.003816793893129771
valimisliitude volikogusse volikokku,0.010721247563352826,0.04335260115606936,0.0196078431372549,0.00909090909090909,0.010054844606946984,0.0068143100511073255,0.011450381679389313
valismaale valjarande valjaranne,0.011695906432748537,0.001445086705202312,0.0070028011204481795,0.004545454545454545,0.006398537477148081,0.0,0.003816793893129771
valispoliitika valispoliitikas diplomaatia,0.0029239766081871343,0.002890173410404624,0.0070028011204481795,0.0,0.0009140767824497258,0.008517887563884156,0.003816793893129771
valitsemisalade katteallikaks riigieelarves,0.0,0.0,0.0,0.0,0.0009140767824497258,0.0,0.0
vallaga vald sauga,0.022417153996101363,0.024566473988439308,0.01680672268907563,0.01818181818181818,0.027422303473491772,0.01192504258943782,0.015267175572519083
vanemahuvitist vanemahuvitise vanemahuvitis,0.0029239766081871343,0.002890173410404624,0.0196078431372549,0.00909090909090909,0.004570383912248629,0.0017035775127768314,0.019083969465648856
varude varud varu,0.0029239766081871343,0.0,0.0,0.0,0.0,0.0,0.0
veb fondi uurimiskomisjon,0.010721247563352826,0.0,0.004201680672268907,0.0,0.004570383912248629,0.0,0.007633587786259542
vee monopolide veeteenuse,0.0009746588693957114,0.0,0.0028011204481792717,0.0,0.0018281535648994515,0.0034071550255536627,0.0
viirust vaktsineeritud viiruse,0.0009746588693957114,0.0,0.004201680672268907,0.0,0.0009140767824497258,0.0,0.0
virumaale virumaa toostusalade,0.0,0.024566473988439308,0.0014005602240896359,0.004545454545454545,0.014625228519195612,0.008517887563884156,0.007633587786259542
voidusamba vabadussoja uurimiskomisjon,0.0,0.001445086705202312,0.0,0.0,0.0,0.0,0.0
volakirjade keskpank volakirju,0.005847953216374269,0.002890173410404624,0.0056022408963585435,0.0,0.0018281535648994515,0.0068143100511073255,0.003816793893129771
volitust kaasuses jarvik,0.004873294346978557,0.0,0.0,0.0,0.0,0.0,0.0
